frequency	power
1418.90575	2.735161388045526e-06
1418.9086796875	2.711805677790835e-06
1418.911609375	2.6666241410566727e-06
1418.9145390625	2.66664324044541e-06
1418.91746875	2.6358967488704366e-06
1418.9203984375	2.6254488147969823e-06
1418.923328125	2.609453076729551e-06
1418.9262578125	2.5866410169328447e-06
1418.9291875	2.6144446110265562e-06
1418.9321171875	2.636604335748416e-06
1418.935046875	2.6875725325226085e-06
1418.9379765625	2.652015723469958e-06
1418.94090625	2.665543092916778e-06
1418.9438359375	2.6915954549622256e-06
1418.946765625	2.7004464300262043e-06
1418.9496953125	2.7729205385185196e-06
1418.952625	2.7994028641842306e-06
1418.9555546875	2.845244239324529e-06
1418.958484375	2.9108259695931338e-06
1418.9614140625	2.9632115001732018e-06
1418.96434375	3.0102429491307703e-06
1418.9672734375	3.070725142606534e-06
1418.970203125	3.1168410714599304e-06
1418.9731328125	3.201111553607916e-06
1418.9760625	3.252106580475811e-06
1418.9789921875	3.328653065182152e-06
1418.981921875	3.408807060623076e-06
1418.9848515625	3.5036778172070626e-06
1418.98778125	3.5944499359175097e-06
1418.9907109375	3.974458195443731e-06
1418.993640625	3.8406378735089675e-06
1418.9965703125	3.822905455308501e-06
1418.9995	3.934478399969521e-06
1419.0024296875	3.965811174566625e-06
1419.005359375	4.077788389622583e-06
1419.0082890625	4.204865035717376e-06
1419.01121875	4.286868261260679e-06
1419.0141484375	4.394844836497214e-06
1419.017078125	4.528706540440908e-06
1419.0200078125	4.6150939851941075e-06
1419.0229375	4.756098405778175e-06
1419.0258671875	4.865042683377396e-06
1419.028796875	4.975507181370631e-06
1419.0317265625	5.165129550732672e-06
1419.03465625	5.178338597033871e-06
1419.0375859375	5.496571702678921e-06
1419.040515625	5.527462235477287e-06
1419.0434453125	5.776584885097691e-06
1419.046375	7.400502454402158e-06
1419.0493046875	6.322239642031491e-06
1419.052234375	6.5165345404238906e-06
1419.0551640625	7.478913630620809e-06
1419.05809375	6.599172365895356e-06
1419.0610234375	6.6699708440864924e-06
1419.063953125	6.71270663588075e-06
1419.0668828125	6.654504659309168e-06
1419.0698125	6.9209497723932145e-06
1419.0727421875	6.9908969635434914e-06
1419.075671875	7.086108553266968e-06
