frequency	power
1418.90575	1.2155664990132209e-06
1418.9086796875	1.1870815797010437e-06
1418.911609375	1.1835385294034495e-06
1418.9145390625	1.1726808679668466e-06
1418.91746875	1.1688168228829454e-06
1418.9203984375	1.1650669193841168e-06
1418.923328125	1.1585697734517453e-06
1418.9262578125	1.1531366226336104e-06
1418.9291875	1.155025984189706e-06
1418.9321171875	1.1539215165612404e-06
1418.935046875	1.1885786648235808e-06
1418.9379765625	1.1765057479351526e-06
1418.94090625	1.1724323485395871e-06
1418.9438359375	1.1897577678610105e-06
1418.946765625	1.2107256566196156e-06
1418.9496953125	1.2262233894944075e-06
1418.952625	1.2421980954968603e-06
1418.9555546875	1.2785276339855045e-06
1418.958484375	1.2937316000716237e-06
1418.9614140625	1.2926689691994397e-06
1418.96434375	1.3228058719505498e-06
1418.9672734375	1.3605199455923866e-06
1418.970203125	1.3817475519317668e-06
1418.9731328125	1.4268757695390377e-06
1418.9760625	1.4665561138826888e-06
1418.9789921875	1.4670652035420062e-06
1418.981921875	1.5789706822033622e-06
1418.9848515625	1.6056734466474154e-06
1418.98778125	1.7694097778075957e-06
1418.9907109375	3.759391347557539e-06
1418.993640625	2.476102281434578e-06
1418.9965703125	1.7618232277527568e-06
1418.9995	1.978916316147661e-06
1419.0024296875	1.7990552123592352e-06
1419.005359375	1.8174933984482777e-06
1419.0082890625	1.89234629033308e-06
1419.01121875	1.8803268631018e-06
1419.0141484375	1.96248095107876e-06
1419.017078125	1.9935986301788944e-06
1419.0200078125	2.0270132381483563e-06
1419.0229375	2.10602706829377e-06
1419.0258671875	2.116451014444465e-06
1419.028796875	2.184643335567671e-06
1419.0317265625	2.281665274495026e-06
1419.03465625	2.2911906398803694e-06
1419.0375859375	2.4036025934037752e-06
1419.040515625	2.459985807945486e-06
1419.0434453125	2.512918626962346e-06
1419.046375	3.43023157256539e-06
1419.0493046875	3.010064574482385e-06
1419.052234375	2.794501369862701e-06
1419.0551640625	3.4107481496903347e-06
1419.05809375	3.5180860322725493e-06
1419.0610234375	3.5678142467077123e-06
1419.063953125	2.994101350850542e-06
1419.0668828125	2.978762950078817e-06
1419.0698125	3.0471503578155534e-06
1419.0727421875	3.0929588774597505e-06
1419.075671875	3.1398303690366447e-06
1419.0786015625	3.2054128951131133e-06
1419.08153125	3.2865618777577765e-06
1419.0844609375	3.342922354931943e-06
1419.087390625	3.424374085625459e-06
1419.0903203125	3.470664069027407e-06
1419.09325	3.5506916447047843e-06
1419.0961796875	3.612986233747506e-06
1419.099109375	3.6883643588225823e-06
1419.1020390625	3.744614559764159e-06
1419.10496875	3.849846279990743e-06
1419.1078984375	3.91695175494533e-06
1419.110828125	3.993298378190957e-06
1419.1137578125	4.261971298546996e-06
1419.1166875	4.4277094275457785e-06
1419.1196171875	4.216982461002772e-06
1419.122546875	4.373411684355233e-06
1419.1254765625	4.521486516750883e-06
1419.12840625	4.9218856474908534e-06
1419.1313359375	4.625073870556662e-06
1419.134265625	4.627431280823657e-06
1419.1371953125	4.647756668418879e-06
1419.140125	4.7645362428738736e-06
1419.1430546875	4.828127202927135e-06
1419.145984375	4.914730880045681e-06
1419.1489140625	5.060923740529688e-06
1419.15184375	5.067206075182185e-06
1419.1547734375	5.172561031940859e-06
1419.157703125	5.270606834528735e-06
1419.1606328125	5.283458449412137e-06
1419.1635625	5.462288754642941e-06
1419.1664921875	5.645805458698305e-06
1419.169421875	5.588697831626632e-06
1419.1723515625	5.7023576118808705e-06
1419.17528125	5.7932065828936175e-06
1419.1782109375	5.863004844286479e-06
1419.181140625	5.998955202812795e-06
1419.1840703125	6.323293973764521e-06
1419.187	6.14108694207971e-06
1419.1899296875	6.213937922439072e-06
1419.192859375	6.273015969782136e-06
1419.1957890625	6.531765848194482e-06
1419.19871875	6.515697350550909e-06
1419.2016484375	6.500671588582918e-06
1419.204578125	6.642080734309275e-06
1419.2075078125	6.698675178995472e-06
1419.2104375	6.797415153414477e-06
1419.2133671875	6.9170848746580305e-06
1419.216296875	6.978510100452695e-06
1419.2192265625	7.03101204635459e-06
1419.22215625	7.109483476597234e-06
1419.2250859375	7.250296221172903e-06
1419.228015625	7.322988949454157e-06
1419.2309453125	7.385477601928869e-06
1419.233875	7.4817824042838765e-06
1419.2368046875	7.540957085439004e-06
1419.239734375	7.615907179570058e-06
1419.2426640625	7.698748049733695e-06
1419.24559375	7.85853171691997e-06
1419.2485234375	7.880265002313536e-06
1419.251453125	8.093662927421974e-06
1419.2543828125	8.136574706441024e-06
1419.2573125	8.141934813465923e-06
1419.2602421875	8.218811672122683e-06
1419.263171875	8.350060852535535e-06
1419.2661015625	8.486940259899711e-06
1419.26903125	8.477949450025335e-06
1419.2719609375	8.56708447827259e-06
1419.274890625	8.732762125873705e-06
1419.2778203125	8.790017091087066e-06
1419.28075	8.838549547363073e-06
1419.2836796875	8.899545719032176e-06
1419.286609375	9.061923719855258e-06
1419.2895390625	9.073082765098661e-06
1419.29246875	9.157703516393667e-06
1419.2953984375	9.238748589268653e-06
1419.298328125	9.294358733313857e-06
1419.3012578125	9.322320693172514e-06
1419.3041875	9.468867574469186e-06
1419.3071171875	9.612240774004022e-06
1419.310046875	9.695322660263628e-06
1419.3129765625	1.0120826118509285e-05
1419.31590625	1.0792855391628109e-05
1419.3188359375	9.954429515346419e-06
1419.321765625	1.0004375326388981e-05
1419.3246953125	9.95053596852813e-06
1419.327625	9.980326922232052e-06
1419.3305546875	1.0161874342884403e-05
1419.333484375	1.0214310350420419e-05
1419.3364140625	1.0249790648231283e-05
1419.33934375	1.0327463314752094e-05
1419.3422734375	1.0514100722502917e-05
1419.345203125	1.0580629805190256e-05
1419.3481328125	1.0546011253609322e-05
1419.3510625	1.0637477316777222e-05
1419.3539921875	1.0655656296876259e-05
1419.356921875	1.0718505564000225e-05
1419.3598515625	1.0866933735087514e-05
1419.36278125	1.0929028576356359e-05
1419.3657109375	1.1021551472367719e-05
1419.368640625	1.1053469279431738e-05
1419.3715703125	1.113324560719775e-05
1419.3745	1.1192097645107424e-05
1419.3774296875	1.122144385590218e-05
1419.380359375	1.1313867616991047e-05
1419.3832890625	1.1569135949685005e-05
1419.38621875	1.1490219094412168e-05
1419.3891484375	1.1511659067764413e-05
1419.392078125	1.1514498964970699e-05
1419.3950078125	1.1607939541136147e-05
1419.3979375	1.1591590919124428e-05
1419.4008671875	1.1634711881924886e-05
1419.403796875	1.17115650937194e-05
1419.4067265625	1.1725060176104307e-05
1419.40965625	1.1875899872393347e-05
1419.4125859375	1.1889381312357727e-05
1419.415515625	1.1903158792847535e-05
1419.4184453125	1.1914999049622566e-05
1419.421375	1.198655809275806e-05
1419.4243046875	1.2039380180794979e-05
1419.427234375	1.2048682037857361e-05
1419.4301640625	1.2122093266953016e-05
1419.43309375	1.2153221177868545e-05
1419.4360234375	1.2323752798693022e-05
1419.438953125	1.2177080861874856e-05
1419.4418828125	1.2203259757370688e-05
1419.4448125	1.2203986443637405e-05
1419.4477421875	1.2299152331252117e-05
1419.450671875	1.2387155948090367e-05
1419.4536015625	1.241636709892191e-05
1419.45653125	1.2444364983821288e-05
1419.4594609375	1.2448822417354677e-05
1419.462390625	1.2496364888647804e-05
1419.4653203125	1.2541033356683329e-05
1419.46825	1.2643374248000327e-05
1419.4711796875	1.2632294328795979e-05
1419.474109375	1.2589533071150072e-05
1419.4770390625	1.2484332273743348e-05
1419.47996875	1.25333235700964e-05
1419.4828984375	1.2544429409899749e-05
1419.485828125	1.2654168131120969e-05
1419.4887578125	1.2629969205590896e-05
1419.4916875	1.2666951988649089e-05
1419.4946171875	1.2712772331724409e-05
1419.497546875	1.2641350622288883e-05
1419.5004765625	1.2735091331705917e-05
1419.50340625	1.2777166375599336e-05
1419.5063359375	1.2800197509932332e-05
1419.509265625	1.2770321973221144e-05
1419.5121953125	1.273285124625545e-05
1419.515125	1.2862874427810311e-05
1419.5180546875	1.2889950085082091e-05
1419.520984375	1.2956666978425346e-05
1419.5239140625	1.2941239674546523e-05
1419.52684375	1.2999854334339034e-05
1419.5297734375	1.292816159548238e-05
1419.532703125	1.2876208529633004e-05
1419.5356328125	1.2925072496727807e-05
1419.5385625	1.2939167390868533e-05
1419.5414921875	1.3004467291466426e-05
1419.544421875	1.2969948784302687e-05
1419.5473515625	1.3036714335612487e-05
1419.55028125	1.30827106659126e-05
1419.5532109375	1.3103050150675699e-05
1419.556140625	1.2993728432775242e-05
1419.5590703125	1.3002202649659012e-05
1419.562	1.3002888408664148e-05
1419.5649296875	1.3054412193014286e-05
1419.567859375	1.3113658496877179e-05
1419.5707890625	1.3094977930450113e-05
1419.57371875	1.3085679711366538e-05
1419.5766484375	1.30430817080196e-05
1419.579578125	1.314601831836626e-05
1419.5825078125	1.3335550647752825e-05
1419.5854375	1.3120650692144409e-05
1419.5883671875	1.3069512533547822e-05
1419.591296875	1.3263867003843188e-05
1419.5942265625	1.3223401765571907e-05
1419.59715625	1.3194081475376152e-05
1419.6000859375	1.3273853255668655e-05
1419.603015625	1.3285345630720258e-05
1419.6059453125	1.321460058534285e-05
1419.608875	1.3357302577787777e-05
1419.6118046875	1.3256033980724169e-05
1419.614734375	1.313417396886507e-05
1419.6176640625	1.3202645277488045e-05
1419.62059375	1.31964661704842e-05
1419.6235234375	1.3274169759824872e-05
1419.626453125	1.319673265243182e-05
1419.6293828125	1.317090391239617e-05
1419.6323125	1.3152235624147579e-05
1419.6352421875	1.3279450286063366e-05
1419.638171875	1.3143800970283337e-05
1419.6411015625	1.3262796528579202e-05
1419.64403125	1.3316392141859978e-05
1419.6469609375	1.3147345271136146e-05
1419.649890625	1.3248091363493586e-05
1419.6528203125	1.3319675417733379e-05
1419.65575	1.3357877833186649e-05
1419.6586796875	1.330630220763851e-05
1419.661609375	1.3363469406613149e-05
1419.6645390625	1.3246188700577477e-05
1419.66746875	1.327604149992112e-05
1419.6703984375	1.3346809737413423e-05
1419.673328125	1.3282136933412403e-05
1419.6762578125	1.3156276509107556e-05
1419.6791875	1.3140119790477911e-05
1419.6821171875	1.3181244867155328e-05
1419.685046875	1.3169509202271001e-05
1419.6879765625	1.3303628293215297e-05
1419.69090625	1.309173876506975e-05
1419.6938359375	1.3178791959944647e-05
1419.696765625	1.3265961570141371e-05
1419.6996953125	1.3259448678581975e-05
1419.702625	1.3210203178459778e-05
1419.7055546875	1.3221793778939173e-05
1419.708484375	1.328302278125193e-05
1419.7114140625	1.3133943411958171e-05
1419.71434375	1.3137590940459631e-05
