frequency	power
1418.90575	4.082614395883866e-06
1418.9086796875	4.074955086252885e-06
1418.911609375	3.9822857615945395e-06
1418.9145390625	3.9215728975250386e-06
1418.91746875	3.922772521036677e-06
1418.9203984375	3.917705271305749e-06
1418.923328125	3.92583160646609e-06
1418.9262578125	3.895116606145166e-06
1418.9291875	3.887242201017216e-06
1418.9321171875	3.89452861782047e-06
1418.935046875	3.9371759612549795e-06
1418.9379765625	3.940155238524312e-06
1418.94090625	3.987392346971319e-06
1418.9438359375	4.021836957690539e-06
1418.946765625	4.084318788954988e-06
1418.9496953125	4.138401436648564e-06
1418.952625	4.174586820226978e-06
1418.9555546875	4.248540335538564e-06
1418.958484375	4.310231588533497e-06
1418.9614140625	4.4224425437278114e-06
1418.96434375	4.4990597416472156e-06
1418.9672734375	4.5718888941337354e-06
1418.970203125	4.643488864530809e-06
1418.9731328125	4.7594458010280505e-06
1418.9760625	4.837050028072554e-06
1418.9789921875	4.941913175571244e-06
1418.981921875	5.07935146742966e-06
1418.9848515625	5.196832262299722e-06
1418.98778125	5.3950934670865536e-06
1418.9907109375	6.3109218899626285e-06
1418.993640625	5.896069524169434e-06
1418.9965703125	5.706654974346748e-06
1418.9995	5.884945494472049e-06
1419.0024296875	5.915840119996574e-06
1419.005359375	6.130177325758268e-06
1419.0082890625	6.2576293657912174e-06
1419.01121875	6.388501788023859e-06
1419.0141484375	6.5084020661743125e-06
1419.017078125	6.71358134241018e-06
1419.0200078125	6.874174687254708e-06
1419.0229375	7.039687261567451e-06
1419.0258671875	7.183105935837375e-06
1419.028796875	7.359212986557395e-06
1419.0317265625	7.617591563757742e-06
1419.03465625	7.774353434797376e-06
1419.0375859375	8.00330781203229e-06
1419.040515625	8.152388545568101e-06
1419.0434453125	8.331682693096809e-06
1419.046375	8.594357950642006e-06
1419.0493046875	8.758517651585862e-06
1419.052234375	8.977315701486077e-06
1419.0551640625	9.172342743113404e-06
1419.05809375	9.5979939942481e-06
1419.0610234375	9.745660918270005e-06
1419.063953125	9.752138794283383e-06
1419.0668828125	1.0073919384012697e-05
1419.0698125	1.0176602700084914e-05
1419.0727421875	1.045620138029335e-05
1419.075671875	1.0696832305256976e-05
1419.0786015625	1.0967500202241354e-05
1419.08153125	1.11254221337731e-05
1419.0844609375	1.1369234016456176e-05
1419.087390625	1.1650274245766923e-05
1419.0903203125	1.1899264791281894e-05
1419.09325	1.2036415228067199e-05
1419.0961796875	1.2379670806694776e-05
1419.099109375	1.2496789622673532e-05
1419.1020390625	1.283733172385837e-05
1419.10496875	1.3051937457930762e-05
1419.1078984375	1.332382089458406e-05
1419.110828125	1.3504877188097453e-05
1419.1137578125	1.3827620932715945e-05
1419.1166875	1.3954645964986412e-05
1419.1196171875	1.4245165402826387e-05
1419.122546875	1.4540935808327049e-05
1419.1254765625	1.4853369066258892e-05
1419.12840625	1.535769933980191e-05
1419.1313359375	1.553162292111665e-05
1419.134265625	1.5823839930817485e-05
1419.1371953125	1.593438173586037e-05
1419.140125	1.6116676306410227e-05
1419.1430546875	1.6451591363875195e-05
1419.145984375	1.677705949987285e-05
1419.1489140625	1.7049676898750477e-05
1419.15184375	1.722661363601219e-05
1419.1547734375	1.765479100868106e-05
1419.157703125	1.797531876945868e-05
1419.1606328125	1.8228254702989943e-05
1419.1635625	1.8431025637255516e-05
1419.1664921875	1.8748498405329883e-05
1419.169421875	1.8877317415899597e-05
1419.1723515625	1.930355210788548e-05
1419.17528125	1.9982718185929116e-05
1419.1782109375	1.997626714000944e-05
1419.181140625	2.026790207310114e-05
1419.1840703125	2.0628229322028346e-05
1419.187	2.081266575260088e-05
1419.1899296875	2.1064111933810636e-05
1419.192859375	2.129808308382053e-05
1419.1957890625	2.1755182388005778e-05
1419.19871875	2.201955339842243e-05
1419.2016484375	2.2320116841001436e-05
1419.204578125	2.244546794827329e-05
1419.2075078125	2.277587918797508e-05
1419.2104375	2.316541940672323e-05
1419.2133671875	2.331366795260692e-05
1419.216296875	2.407203101029154e-05
1419.2192265625	2.4012340873014182e-05
1419.22215625	2.4338598450412974e-05
1419.2250859375	2.444786423438927e-05
1419.228015625	2.4762000975897536e-05
1419.2309453125	2.4780487365205772e-05
1419.233875	2.5336237740702927e-05
1419.2368046875	2.5626456590543967e-05
1419.239734375	2.5995690521085635e-05
1419.2426640625	2.6309044187655672e-05
1419.24559375	2.656285960256355e-05
1419.2485234375	2.6863079256145284e-05
1419.251453125	2.734165173023939e-05
1419.2543828125	2.7659680199576542e-05
1419.2573125	2.7894082450075075e-05
1419.2602421875	2.816955020534806e-05
1419.263171875	2.8351878427201882e-05
1419.2661015625	2.8617079806281254e-05
1419.26903125	2.9124616048648022e-05
1419.2719609375	2.931362632807577e-05
1419.274890625	2.911596675403416e-05
1419.2778203125	2.9734357667621225e-05
1419.28075	3.006262704730034e-05
1419.2836796875	3.0181992769939825e-05
1419.286609375	3.056793320865836e-05
1419.2895390625	3.078695954172872e-05
1419.29246875	3.110554825980216e-05
1419.2953984375	3.130335426249076e-05
1419.298328125	3.170289710396901e-05
1419.3012578125	3.1969117117114365e-05
1419.3041875	3.1902063710731454e-05
1419.3071171875	3.218558231310453e-05
1419.310046875	3.259495133534074e-05
1419.3129765625	3.3145828638225794e-05
1419.31590625	3.326700971229002e-05
1419.3188359375	3.363607538631186e-05
1419.321765625	3.3765521948225796e-05
1419.3246953125	3.3761632948881015e-05
1419.327625	3.427213232498616e-05
1419.3305546875	3.4640805097296834e-05
1419.333484375	3.491387178655714e-05
1419.3364140625	3.500922321109101e-05
1419.33934375	3.5325232602190226e-05
1419.3422734375	3.543394268490374e-05
1419.345203125	3.578885298338719e-05
1419.3481328125	3.602751348807942e-05
1419.3510625	3.6340321457828395e-05
1419.3539921875	3.644423122750595e-05
1419.356921875	3.639216811279766e-05
1419.3598515625	3.686291893245652e-05
1419.36278125	3.7129284464754164e-05
1419.3657109375	3.735998507181648e-05
1419.368640625	3.7664893170585856e-05
1419.3715703125	3.758120510610752e-05
1419.3745	3.7846808481845073e-05
1419.3774296875	3.826852480415255e-05
1419.380359375	3.853702583000995e-05
1419.3832890625	3.892877430189401e-05
1419.38621875	3.8783386116847396e-05
1419.3891484375	3.898270551871974e-05
1419.392078125	3.896433918271214e-05
1419.3950078125	3.939395901397802e-05
1419.3979375	3.98247066186741e-05
1419.4008671875	3.941628528991714e-05
1419.403796875	3.956392902182415e-05
1419.4067265625	4.0000199078349397e-05
1419.40965625	4.0657723729964346e-05
1419.4125859375	4.044228080601897e-05
1419.415515625	4.074737626069691e-05
1419.4184453125	4.056069883517921e-05
1419.421375	4.141108729527332e-05
1419.4243046875	4.0912535041570663e-05
1419.427234375	4.131662535655778e-05
1419.4301640625	4.1543580664438196e-05
1419.43309375	4.1252176743000746e-05
1419.4360234375	4.183451892458834e-05
1419.438953125	4.1880528442561626e-05
1419.4418828125	4.164809070061892e-05
1419.4448125	4.212291969452053e-05
1419.4477421875	4.210488259559497e-05
1419.450671875	4.207712481729686e-05
1419.4536015625	4.199479008093476e-05
1419.45653125	4.2129020584980026e-05
1419.4594609375	4.25530433858512e-05
1419.462390625	4.2197170841973275e-05
1419.4653203125	4.224133226671256e-05
1419.46825	4.245109448675066e-05
1419.4711796875	4.2932213546009734e-05
1419.474109375	4.3069023377029225e-05
1419.4770390625	4.3088306483696215e-05
1419.47996875	4.3033818656113e-05
1419.4828984375	4.331794843892567e-05
1419.485828125	4.32710257882718e-05
1419.4887578125	4.331292075221427e-05
1419.4916875	4.359710874268785e-05
1419.4946171875	4.323518260207493e-05
1419.497546875	4.315783007768914e-05
1419.5004765625	4.356511635705829e-05
1419.50340625	4.3440428271424025e-05
1419.5063359375	4.374950367491692e-05
1419.509265625	4.428024840308353e-05
1419.5121953125	4.3871827074326575e-05
1419.515125	4.396148870000616e-05
1419.5180546875	4.414910108607728e-05
1419.520984375	4.3832111259689555e-05
1419.5239140625	4.40099356637802e-05
1419.52684375	4.394046300149057e-05
1419.5297734375	4.380328027764335e-05
1419.532703125	4.402545891935006e-05
1419.5356328125	4.400801844894886e-05
1419.5385625	4.392981463752221e-05
1419.5414921875	4.412503039930016e-05
1419.544421875	4.416819865582511e-05
1419.5473515625	4.457405157154426e-05
1419.55028125	4.4601139961741865e-05
1419.5532109375	4.4281616283115e-05
1419.556140625	4.429188629728742e-05
1419.5590703125	4.455347698240075e-05
1419.562	4.476730100577697e-05
1419.5649296875	4.453293513506651e-05
1419.567859375	4.44738852820592e-05
1419.5707890625	4.4820359107689e-05
1419.57371875	4.504755634116009e-05
1419.5766484375	4.469137275009416e-05
1419.579578125	4.502288356889039e-05
1419.5825078125	4.493937740335241e-05
1419.5854375	4.496342808124609e-05
1419.5883671875	4.5051237975712866e-05
1419.591296875	4.51488267572131e-05
1419.5942265625	4.509453174250666e-05
1419.59715625	4.4787022488890216e-05
1419.6000859375	4.509115024120547e-05
1419.603015625	4.536737105809152e-05
1419.6059453125	4.520225047599524e-05
1419.608875	4.5216502257972024e-05
1419.6118046875	4.509436257649213e-05
1419.614734375	4.504983917286154e-05
1419.6176640625	4.4739888835465536e-05
1419.62059375	4.521401569945738e-05
1419.6235234375	4.517801062320359e-05
1419.626453125	4.5035791117697954e-05
1419.6293828125	4.523391726252157e-05
1419.6323125	4.497587542573456e-05
1419.6352421875	4.531814920483157e-05
1419.638171875	4.556405656330753e-05
1419.6411015625	4.510838334681466e-05
1419.64403125	4.517301385931205e-05
1419.6469609375	4.5608539949171245e-05
1419.649890625	4.5432188926497474e-05
1419.6528203125	4.512688610702753e-05
1419.65575	4.5113658416084945e-05
1419.6586796875	4.544429975794628e-05
1419.661609375	4.5652333938051015e-05
1419.6645390625	4.518915375228971e-05
1419.66746875	4.534642357612029e-05
1419.6703984375	4.56388333986979e-05
1419.673328125	4.5385291741695255e-05
1419.6762578125	4.50981424364727e-05
1419.6791875	4.527478631644044e-05
1419.6821171875	4.513321255217306e-05
1419.685046875	4.548863580566831e-05
1419.6879765625	4.538299981504679e-05
1419.69090625	4.5244403736433014e-05
1419.6938359375	4.516327317105606e-05
1419.696765625	4.479237395571545e-05
1419.6996953125	4.483258817344904e-05
1419.702625	4.508462916419376e-05
1419.7055546875	4.534823710855562e-05
1419.708484375	4.5220447645988315e-05
1419.7114140625	4.5265811422723345e-05
1419.71434375	4.535147672868334e-05
1419.7172734375	4.51263586001005e-05
1419.720203125	4.540396548691206e-05
1419.7231328125	4.515614273259416e-05
1419.7260625	4.496652400121093e-05
1419.7289921875	4.505564538703766e-05
1419.731921875	4.517346678767353e-05
1419.7348515625	4.5774286263622344e-05
1419.73778125	4.5319331547943875e-05
1419.7407109375	4.515695582085755e-05
1419.743640625	4.488064041652251e-05
1419.7465703125	4.468300176085904e-05
1419.7495	4.447624087333679e-05
1419.7524296875	4.456932583707385e-05
1419.755359375	4.467045800993219e-05
1419.7582890625	4.45344703621231e-05
1419.76121875	4.4460826757131144e-05
1419.7641484375	4.515970795182511e-05
1419.767078125	4.495284883887507e-05
1419.7700078125	4.494072527450044e-05
1419.7729375	4.499460192164406e-05
1419.7758671875	4.486370016820729e-05
1419.778796875	4.509173959377222e-05
1419.7817265625	4.493875167099759e-05
1419.78465625	4.4980148231843486e-05
1419.7875859375	4.4524576878757216e-05
1419.790515625	4.492353764362633e-05
1419.7934453125	4.475886089494452e-05
1419.796375	4.492089465202298e-05
1419.7993046875	4.490950959734619e-05
1419.802234375	4.448349500307813e-05
1419.8051640625	4.444784644874744e-05
1419.80809375	4.507304220169317e-05
1419.8110234375	4.477037145989016e-05
1419.813953125	4.503680975176394e-05
1419.8168828125	4.470615567697678e-05
1419.8198125	4.4537084249896e-05
1419.8227421875	4.506237564783078e-05
1419.825671875	4.4693282688967884e-05
1419.8286015625	4.4572658225661144e-05
1419.83153125	4.433975846040994e-05
1419.8344609375	4.4834796426584944e-05
1419.837390625	4.456609349290375e-05
1419.8403203125	4.42369346274063e-05
1419.84325	4.463123332243413e-05
1419.8461796875	4.476327740121633e-05
1419.849109375	4.4642307329922915e-05
1419.8520390625	4.4889851778862067e-05
1419.85496875	4.4864027586299926e-05
1419.8578984375	4.4698874262394384e-05
1419.860828125	4.462887591216713e-05
1419.8637578125	4.438661562744528e-05
1419.8666875	4.4358916056808084e-05
1419.8696171875	4.4371972762746736e-05
1419.872546875	4.4275031541474164e-05
1419.8754765625	4.4226970203453675e-05
1419.87840625	4.4282096496317536e-05
1419.8813359375	4.442753561306745e-05
1419.884265625	4.460764102987014e-05
1419.8871953125	4.453088331501931e-05
1419.890125	4.434077527548652e-05
1419.8930546875	4.4114631236880086e-05
1419.895984375	4.444173100637272e-05
1419.8989140625	4.438410542206839e-05
1419.90184375	4.471223473956343e-05
1419.9047734375	4.458071634871885e-05
1419.907703125	4.420492950885091e-05
1419.9106328125	4.4636090024141595e-05
1419.9135625	4.4475098547991365e-05
1419.9164921875	4.4732028982252814e-05
1419.919421875	4.4716984120896086e-05
1419.9223515625	4.4764419726561755e-05
1419.92528125	4.4508633436635137e-05
1419.9282109375	4.441647615749389e-05
1419.931140625	4.444294245331548e-05
1419.9340703125	4.458379771676846e-05
1419.937	4.466231257538311e-05
1419.9399296875	4.464795892999973e-05
1419.942859375	4.445175000000745e-05
1419.9457890625	4.461991920834407e-05
1419.94871875	4.473159606277477e-05
1419.9516484375	4.470490966923535e-05
1419.954578125	4.486706711759325e-05
1419.9575078125	4.4542453906615265e-05
1419.9604375	4.465072379389312e-05
1419.9633671875	4.5147844502935186e-05
1419.966296875	4.507423182076309e-05
1419.9692265625	4.4575439460459165e-05
1419.97215625	4.485696990741417e-05
1419.9750859375	4.468507904675789e-05
1419.978015625	4.495002212934196e-05
1419.9809453125	4.4686106775770895e-05
1419.983875	4.458511284610722e-05
1419.9868046875	4.522024028119631e-05
1419.989734375	4.508397978497669e-05
1419.9926640625	4.5368506107479334e-05
1419.99559375	4.566606912703719e-05
1419.9985234375	4.560536763165146e-05
1420.001453125	4.5391914682113566e-05
1420.0043828125	4.490502760745585e-05
1420.0073125	4.473593435250223e-05
1420.0102421875	4.4858537876280025e-05
1420.013171875	4.4877426262246445e-05
1420.0161015625	4.500333670875989e-05
1420.01903125	4.4994674681220204e-05
1420.0219609375	4.487862315727398e-05
1420.024890625	4.5002914703218266e-05
1420.0278203125	4.5299806515686214e-05
1420.03075	4.537331551546231e-05
1420.0336796875	4.5223023334983736e-05
1420.036609375	4.5242428313940763e-05
1420.0395390625	4.5347776904236525e-05
1420.04246875	4.549777804641053e-05
1420.0453984375	4.53736192866927e-05
1420.048328125	4.535189509624615e-05
1420.0512578125	4.543790055322461e-05
1420.0541875	4.529248326434754e-05
1420.0571171875	4.551255551632494e-05
1420.060046875	4.579552114591934e-05
1420.0629765625	4.57113710581325e-05
1420.06590625	4.5619635784532875e-05
1420.0688359375	4.569352313410491e-05
1420.071765625	4.5581869926536456e-05
