frequency	power
1418.90575	7.524043610374065e-07
1418.9086796875	7.391341227958037e-07
1418.911609375	7.343142556237581e-07
1418.9145390625	7.223749776130717e-07
1418.91746875	7.113309266060241e-07
1418.9203984375	7.113704896255513e-07
1418.923328125	7.225024774015765e-07
1418.9262578125	7.20891392802514e-07
1418.9291875	7.204890835055267e-07
1418.9321171875	7.231479912661598e-07
1418.935046875	7.31641819129436e-07
1418.9379765625	7.233521444049984e-07
1418.94090625	7.350957957896753e-07
1418.9438359375	7.339808689721394e-07
1418.946765625	7.567552984255599e-07
1418.9496953125	7.688672098993266e-07
1418.952625	7.720527719357051e-07
1418.9555546875	7.960493917380518e-07
1418.958484375	8.001240985322511e-07
1418.9614140625	8.14834834272915e-07
1418.96434375	8.212827253828436e-07
1418.9672734375	8.450199970866379e-07
1418.970203125	8.58002408676839e-07
1418.9731328125	8.776939068866341e-07
1418.9760625	9.040121540238033e-07
1418.9789921875	9.089141599361028e-07
1418.981921875	9.785160273168003e-07
1418.9848515625	9.973084047487646e-07
1418.98778125	1.0741114238044247e-06
1418.9907109375	2.1173605091462377e-06
1418.993640625	1.4513867654386559e-06
1418.9965703125	1.0839336255230592e-06
1418.9995	1.2105460314160155e-06
1419.0024296875	1.1154918411193648e-06
1419.005359375	1.1300886626486317e-06
1419.0082890625	1.1576742053875932e-06
1419.01121875	1.1705253655236447e-06
1419.0141484375	1.2014843377983198e-06
1419.017078125	1.2338971373537788e-06
1419.0200078125	1.2521049939095974e-06
1419.0229375	1.296733103117731e-06
1419.0258671875	1.3103198739372601e-06
1419.028796875	1.3465122492561932e-06
1419.0317265625	1.384481947752647e-06
1419.03465625	1.422913157966832e-06
1419.0375859375	1.4605982414650498e-06
1419.040515625	1.4933050920262758e-06
1419.0434453125	1.5205451973088202e-06
1419.046375	1.6096697663670056e-06
1419.0493046875	1.6334098518200335e-06
1419.052234375	1.6609433259873185e-06
1419.0551640625	1.7372702814100194e-06
1419.05809375	2.0690355313490727e-06
1419.0610234375	2.1557905256486265e-06
1419.063953125	1.8070829810312716e-06
1419.0668828125	1.837027809870051e-06
1419.0698125	1.8729296016317676e-06
1419.0727421875	1.914230324473465e-06
1419.075671875	1.9664910269057145e-06
1419.0786015625	2.0652021248679375e-06
1419.08153125	2.0866519889750634e-06
1419.0844609375	2.124470711351023e-06
1419.087390625	2.1793704263473046e-06
1419.0903203125	2.1747333676103153e-06
1419.09325	2.226093101853621e-06
1419.0961796875	2.268664502480533e-06
1419.099109375	2.309071305717225e-06
1419.1020390625	2.329669314349303e-06
1419.10496875	2.3938891899888404e-06
1419.1078984375	2.4313067115144804e-06
1419.110828125	2.475643213983858e-06
1419.1137578125	2.522665909054922e-06
1419.1166875	2.590114490885753e-06
1419.1196171875	2.5916961021721363e-06
1419.122546875	2.6395555323688313e-06
