frequency	power
1418.90575	1.1479677937131783e-06
1418.9086796875	1.1314032235532068e-06
1418.911609375	1.1216180837436696e-06
1418.9145390625	1.1197562344023027e-06
1418.91746875	1.1141079312437796e-06
1418.9203984375	1.1050342436647043e-06
1418.923328125	1.1032776683350676e-06
1418.9262578125	1.091800356789463e-06
1418.9291875	1.0974961242027348e-06
1418.9321171875	1.1147467375849374e-06
1418.935046875	1.1251896694375318e-06
1418.9379765625	1.1243848803133005e-06
1418.94090625	1.129250165377016e-06
1418.9438359375	1.1369053254384198e-06
1418.946765625	1.1478443866508314e-06
1418.9496953125	1.1688213135130354e-06
1418.952625	1.1842863614219823e-06
1418.9555546875	1.218727334162395e-06
1418.958484375	1.2288144262129208e-06
1418.9614140625	1.2375355709082214e-06
1418.96434375	1.2691500614891993e-06
1418.9672734375	1.297850417358859e-06
1418.970203125	1.2987947570763936e-06
1418.9731328125	1.3351892675927957e-06
1418.9760625	1.378914134875231e-06
1418.9789921875	1.3955369695395348e-06
1418.981921875	1.4827346035417577e-06
1418.9848515625	1.5026490700620343e-06
1418.98778125	1.635643911868101e-06
1418.9907109375	3.0491737561533228e-06
1418.993640625	2.106089141307166e-06
1418.9965703125	1.6515098195668543e-06
1418.9995	1.833105329751561e-06
1419.0024296875	1.7064171515812632e-06
1419.005359375	1.7285010471823625e-06
1419.0082890625	1.7723000382829923e-06
1419.01121875	1.7859733816294465e-06
1419.0141484375	1.8592083961266326e-06
1419.017078125	1.9032947307096038e-06
1419.0200078125	1.945700887517887e-06
1419.0229375	1.995727643588907e-06
1419.0258671875	2.040465915342793e-06
1419.028796875	2.0916036191920284e-06
1419.0317265625	2.12145403111208e-06
1419.03465625	2.1702190906580654e-06
1419.0375859375	2.2583200234294054e-06
1419.040515625	2.298190452165727e-06
1419.0434453125	2.379705847488367e-06
1419.046375	2.6220545805699658e-06
1419.0493046875	2.5171971174131613e-06
1419.052234375	2.5910230760928243e-06
1419.0551640625	2.7430434101916035e-06
1419.05809375	3.1983213375497144e-06
1419.0610234375	3.3132942007796373e-06
1419.063953125	2.7900134682568023e-06
1419.0668828125	2.820026679728471e-06
1419.0698125	2.9278494366735686e-06
1419.0727421875	3.0314231480588205e-06
1419.075671875	3.0381495434994576e-06
1419.0786015625	3.0826035981590394e-06
1419.08153125	3.107022507720103e-06
1419.0844609375	3.221422048227396e-06
1419.087390625	3.2713808195694583e-06
1419.0903203125	3.3349056138831656e-06
1419.09325	3.3839442039607093e-06
1419.0961796875	3.444553499321046e-06
1419.099109375	3.5135713005729485e-06
1419.1020390625	3.580202701414237e-06
1419.10496875	3.6449368963076267e-06
1419.1078984375	3.7402000998554286e-06
1419.110828125	3.7853086496397736e-06
1419.1137578125	3.937181872970541e-06
1419.1166875	4.021226459371974e-06
1419.1196171875	4.051320047437912e-06
1419.122546875	4.088325113116298e-06
1419.1254765625	4.287049705453683e-06
1419.12840625	4.712997906608507e-06
1419.1313359375	4.392856453705463e-06
1419.134265625	4.380226300781942e-06
1419.1371953125	4.428655756782973e-06
1419.140125	4.513806061368086e-06
1419.1430546875	4.603333309205482e-06
1419.145984375	4.714005399364396e-06
1419.1489140625	4.808710400538985e-06
1419.15184375	4.859225555264857e-06
1419.1547734375	4.9438365294918185e-06
1419.157703125	5.016936711399467e-06
1419.1606328125	5.100168891658541e-06
1419.1635625	5.2095576847932534e-06
1419.1664921875	5.294099310049205e-06
1419.169421875	5.294713901093928e-06
1419.1723515625	5.411866823124001e-06
1419.17528125	5.5147447710623965e-06
1419.1782109375	5.530142743737088e-06
1419.181140625	5.620158844976686e-06
1419.1840703125	5.812788003822789e-06
1419.187	5.778128979727626e-06
1419.1899296875	5.8778746279131155e-06
1419.192859375	6.0406068769225385e-06
1419.1957890625	6.268986453505931e-06
1419.19871875	6.261756198000512e-06
1419.2016484375	6.247554665606003e-06
1419.204578125	6.318276973615866e-06
1419.2075078125	6.349428758767317e-06
1419.2104375	6.449196916946676e-06
1419.2133671875	6.487003247457324e-06
1419.216296875	6.7034352468908764e-06
1419.2192265625	6.729151664330857e-06
1419.22215625	6.73421664032503e-06
1419.2250859375	6.850923455203883e-06
1419.228015625	6.938016895219334e-06
1419.2309453125	7.01752810527978e-06
1419.233875	7.079513352437061e-06
1419.2368046875	7.15318833499623e-06
1419.239734375	7.283661261681118e-06
1419.2426640625	7.410209946101531e-06
1419.24559375	7.471872777387034e-06
1419.2485234375	7.566444310214138e-06
1419.251453125	7.670553713978734e-06
1419.2543828125	7.713161721767392e-06
1419.2573125	7.789774826960638e-06
1419.2602421875	7.834413281671004e-06
1419.263171875	7.8809134720359e-06
1419.2661015625	8.018703738343902e-06
1419.26903125	8.03084049039171e-06
1419.2719609375	8.13892165751895e-06
1419.274890625	8.12365578894969e-06
1419.2778203125	8.29249620437622e-06
1419.28075	8.412757779296953e-06
1419.2836796875	8.45146678329911e-06
1419.286609375	8.612399142293725e-06
1419.2895390625	8.68667757458752e-06
1419.29246875	8.687167792231776e-06
1419.2953984375	8.830870683596004e-06
1419.298328125	8.876253559719771e-06
1419.3012578125	8.964831977209542e-06
1419.3041875	8.916742444853298e-06
1419.3071171875	9.023839538713219e-06
1419.310046875	9.09088248590706e-06
1419.3129765625	9.23373045225162e-06
1419.31590625	9.558848432789091e-06
1419.3188359375	9.456220595893683e-06
1419.321765625	9.468234566156752e-06
1419.3246953125	9.538829090161016e-06
1419.327625	9.595112715032883e-06
1419.3305546875	9.620318451197818e-06
1419.333484375	9.648178092902526e-06
1419.3364140625	9.768562449607998e-06
1419.33934375	9.90676790024736e-06
1419.3422734375	9.927399332809728e-06
1419.345203125	1.0048791409644764e-05
1419.3481328125	1.0040600500360597e-05
1419.3510625	1.0131581802852452e-05
1419.3539921875	1.0183937774854712e-05
1419.356921875	1.0253227628709283e-05
1419.3598515625	1.022644801196293e-05
1419.36278125	1.0339417713112198e-05
1419.3657109375	1.036147205013549e-05
1419.368640625	1.0459338227519765e-05
1419.3715703125	1.062366163750994e-05
1419.3745	1.0596391803119332e-05
1419.3774296875	1.0612885489535984e-05
1419.380359375	1.0729546374932397e-05
1419.3832890625	1.0863338047784055e-05
1419.38621875	1.088463977794163e-05
1419.3891484375	1.0866676348086912e-05
1419.392078125	1.0936819307971746e-05
1419.3950078125	1.0974264114338439e-05
1419.3979375	1.1005566193489358e-05
1419.4008671875	1.1081180218752706e-05
1419.403796875	1.1173435268574394e-05
1419.4067265625	1.1228717539779609e-05
1419.40965625	1.1204136171727441e-05
1419.4125859375	1.1298433946649311e-05
1419.415515625	1.132999295805348e-05
1419.4184453125	1.1310069567116443e-05
1419.421375	1.1405059467506362e-05
1419.4243046875	1.1453399565652944e-05
1419.427234375	1.1524493856995832e-05
1419.4301640625	1.1505057955218945e-05
1419.43309375	1.1584308595047332e-05
1419.4360234375	1.1627354979282245e-05
1419.438953125	1.1667890248645563e-05
1419.4418828125	1.1654021363938227e-05
1419.4448125	1.1766379429900553e-05
1419.4477421875	1.181050538434647e-05
1419.450671875	1.189127078760066e-05
1419.4536015625	1.1833915777970105e-05
1419.45653125	1.179482796942466e-05
1419.4594609375	1.185220662591746e-05
1419.462390625	1.1797499155363766e-05
1419.4653203125	1.1899807759618852e-05
1419.46825	1.1904568054887932e-05
1419.4711796875	1.191724823002005e-05
1419.474109375	1.1999148227914702e-05
1419.4770390625	1.191423689306248e-05
1419.47996875	1.199668986373581e-05
1419.4828984375	1.1941077900701202e-05
1419.485828125	1.20072527352022e-05
1419.4887578125	1.211568815051578e-05
1419.4916875	1.2073668131051818e-05
1419.4946171875	1.2151519513281528e-05
1419.497546875	1.2093708846805384e-05
1419.5004765625	1.2137415978941135e-05
1419.50340625	1.2238711860845797e-05
1419.5063359375	1.2172831702628173e-05
1419.509265625	1.2242371667525731e-05
1419.5121953125	1.2326222986303037e-05
1419.515125	1.2286210221645888e-05
1419.5180546875	1.2251844964339398e-05
1419.520984375	1.2164445251983125e-05
1419.5239140625	1.2308761142776348e-05
1419.52684375	1.2294683529034955e-05
1419.5297734375	1.2168179182481254e-05
1419.532703125	1.2236091606609989e-05
1419.5356328125	1.2288228390389122e-05
1419.5385625	1.2370699096209137e-05
1419.5414921875	1.2450189387891442e-05
1419.544421875	1.2467135093174875e-05
1419.5473515625	1.2402742868289351e-05
1419.55028125	1.23814270409639e-05
1419.5532109375	1.2404192602843978e-05
1419.556140625	1.2456286185624776e-05
1419.5590703125	1.2519032679847442e-05
1419.562	1.2556833098642528e-05
1419.5649296875	1.251672347279964e-05
1419.567859375	1.23808122225455e-05
1419.5707890625	1.2429618436726741e-05
1419.57371875	1.2423564839991741e-05
1419.5766484375	1.2496587260102388e-05
1419.579578125	1.2507420706242556e-05
1419.5825078125	1.250432978849858e-05
1419.5854375	1.2568798410939053e-05
1419.5883671875	1.2496020644903183e-05
1419.591296875	1.2591508493642323e-05
1419.5942265625	1.2550771316455211e-05
1419.59715625	1.2480425084504532e-05
1419.6000859375	1.2670790965785272e-05
1419.603015625	1.2627429896383546e-05
1419.6059453125	1.2588462595886085e-05
1419.608875	1.2560678442241624e-05
1419.6118046875	1.2526946647994919e-05
1419.614734375	1.2526595583040034e-05
1419.6176640625	1.2505917766247876e-05
1419.62059375	1.2534629604488146e-05
1419.6235234375	1.2496950148488395e-05
1419.626453125	1.25562546600122e-05
1419.6293828125	1.2563549717015121e-05
1419.6323125	1.2652174518734682e-05
1419.6352421875	1.2571029856189853e-05
1419.638171875	1.2551998224807903e-05
1419.6411015625	1.2566417808557162e-05
1419.64403125	1.2662230801652186e-05
1419.6469609375	1.2630561741389101e-05
1419.649890625	1.2511649401858449e-05
1419.6528203125	1.2505906397564104e-05
1419.65575	1.256960786122363e-05
1419.6586796875	1.2624306236830307e-05
1419.661609375	1.2661998880503234e-05
1419.6645390625	1.2546447123895632e-05
1419.66746875	1.2563721611513756e-05
1419.6703984375	1.2521301414381014e-05
1419.673328125	1.2651893030124484e-05
1419.6762578125	1.2466597127058776e-05
1419.6791875	1.2541797332232818e-05
1419.6821171875	1.2702827916655224e-05
1419.685046875	1.2587151104526129e-05
1419.6879765625	1.2648873052967247e-05
1419.69090625	1.2601472008100245e-05
1419.6938359375	1.2533982044260483e-05
1419.696765625	1.2644408343476243e-05
1419.6996953125	1.2558948128571501e-05
1419.702625	1.2461165169952437e-05
1419.7055546875	1.2480736586439889e-05
1419.708484375	1.2555825378512964e-05
1419.7114140625	1.2627509931917302e-05
1419.71434375	1.253326718142489e-05
1419.7172734375	1.2530325875559356e-05
1419.720203125	1.2460474863473792e-05
1419.7231328125	1.2644835805986077e-05
1419.7260625	1.2633511232706951e-05
1419.7289921875	1.2509343832789455e-05
1419.731921875	1.2518721632659435e-05
1419.7348515625	1.2572109881148208e-05
1419.73778125	1.2545980098366272e-05
1419.7407109375	1.2478051758080255e-05
1419.743640625	1.2525958482001442e-05
1419.7465703125	1.2477816198952496e-05
1419.7495	1.2493447684391867e-05
1419.7524296875	1.248522585228784e-05
1419.755359375	1.2415989658620674e-05
1419.7582890625	1.238716231455328e-05
1419.76121875	1.2529372725111898e-05
1419.7641484375	1.2590118785738014e-05
1419.767078125	1.2477235941332765e-05
1419.7700078125	1.2468616660044063e-05
1419.7729375	1.2394169061735738e-05
1419.7758671875	1.235936861121445e-05
1419.778796875	1.250272907782346e-05
1419.7817265625	1.2477087238949025e-05
1419.78465625	1.2493031590565806e-05
1419.7875859375	1.2413760032359278e-05
1419.790515625	1.2417434845701791e-05
1419.7934453125	1.2531972515716916e-05
1419.796375	1.2636546671274118e-05
1419.7993046875	1.2424967280821875e-05
1419.802234375	1.2449956557247788e-05
1419.8051640625	1.2391665222821757e-05
1419.80809375	1.2406218047544826e-05
1419.8110234375	1.2305327800277155e-05
1419.813953125	1.2326328032941092e-05
1419.8168828125	1.2428074569470482e-05
1419.8198125	1.2509586667874828e-05
1419.8227421875	1.2386871276248712e-05
1419.825671875	1.2375624010019237e-05
1419.8286015625	1.2473654351197183e-05
1419.83153125	1.2458720902941423e-05
1419.8344609375	1.246167448698543e-05
1419.837390625	1.2504492133302847e-05
1419.8403203125	1.2442727438610746e-05
1419.84325	1.239505263583851e-05
1419.8461796875	1.2431610230123624e-05
1419.849109375	1.2403264463500818e-05
1419.8520390625	1.2440643331501633e-05
1419.85496875	1.2465941836126149e-05
1419.8578984375	1.2432621588231996e-05
1419.860828125	1.2387305105221458e-05
1419.8637578125	1.2416205208864994e-05
1419.8666875	1.2427189176378306e-05
1419.8696171875	1.2305660220590653e-05
1419.872546875	1.2311087630223483e-05
1419.8754765625	1.2371749107842334e-05
1419.87840625	1.24505786516238e-05
1419.8813359375	1.2352943485893775e-05
1419.884265625	1.2308609711908503e-05
1419.8871953125	1.2440620139386738e-05
1419.890125	1.246634292328963e-05
1419.8930546875	1.2467950909922365e-05
1419.895984375	1.236780735780485e-05
1419.8989140625	1.2267780221009161e-05
1419.90184375	1.2342437003098894e-05
1419.9047734375	1.2373454410408158e-05
1419.907703125	1.2336605323071126e-05
1419.9106328125	1.2480535588110797e-05
1419.9135625	1.2384119145281147e-05
1419.9164921875	1.243014094143291e-05
1419.919421875	1.251761113962857e-05
1419.9223515625	1.2573076674016193e-05
1419.92528125	1.2546443031169474e-05
1419.9282109375	1.252112997462973e-05
1419.931140625	1.2455098840291612e-05
1419.9340703125	1.2416809113346972e-05
1419.937	1.2415616765792947e-05
1419.9399296875	1.2377891835058108e-05
1419.942859375	1.2386850357870571e-05
1419.9457890625	1.2482595593610313e-05
1419.94871875	1.248938133358024e-05
1419.9516484375	1.2422287909430452e-05
1419.954578125	1.2383508874336258e-05
1419.9575078125	1.2436099495971575e-05
1419.9604375	1.2544981473183725e-05
1419.9633671875	1.2543790944619104e-05
1419.966296875	1.2552948646771256e-05
1419.9692265625	1.2537796465039719e-05
1419.97215625	1.2538620012492174e-05
1419.9750859375	1.2550004612421617e-05
1419.978015625	1.2541991964098997e-05
1419.9809453125	1.2612100817932514e-05
1419.983875	1.2662010249187006e-05
1419.9868046875	1.2673800029006088e-05
1419.989734375	1.2837505892093759e-05
1419.9926640625	1.2775993127434049e-05
1419.99559375	1.286251472265576e-05
1419.9985234375	1.2871098988398444e-05
1420.001453125	1.2793226687790593e-05
1420.0043828125	1.2776415587723022e-05
1420.0073125	1.265134233108256e-05
1420.0102421875	1.2684477042057551e-05
1420.013171875	1.2621854239114327e-05
1420.0161015625	1.2769243767252192e-05
1420.01903125	1.2743345905619208e-05
1420.0219609375	1.2803401659766678e-05
1420.024890625	1.2662256267503835e-05
1420.0278203125	1.291903117817128e-05
1420.03075	1.325197672485956e-05
1420.0336796875	1.3018250683671795e-05
1420.036609375	1.2888209312222898e-05
1420.0395390625	1.2858331501774956e-05
1420.04246875	1.2817281458410434e-05
1420.0453984375	1.2830664672947023e-05
1420.048328125	1.2844988305005245e-05
1420.0512578125	1.2841786883655004e-05
1420.0541875	1.280462402064586e-05
1420.0571171875	1.280093056266196e-05
1420.060046875	1.2940616215928458e-05
1420.0629765625	1.2985650755581446e-05
1420.06590625	1.292130809815717e-05
1420.0688359375	1.2995100405532867e-05
1420.071765625	1.289792089664843e-05
1420.0746953125	1.2878838788310532e-05
1420.077625	1.2984608474653214e-05
1420.0805546875	1.3038617453275947e-05
1420.083484375	1.2999000318814069e-05
1420.0864140625	1.2979416169400793e-05
1420.08934375	1.294922003580723e-05
1420.0922734375	1.3072899946564576e-05
1420.095203125	1.3036334166827146e-05
1420.0981328125	1.3077116818749346e-05
1420.1010625	1.3102409866405651e-05
1420.1039921875	1.3180972928239498e-05
1420.106921875	1.3162811228539795e-05
1420.1098515625	1.3213884813012555e-05
1420.11278125	1.3214792488724925e-05
1420.1157109375	1.3249456515040947e-05
1420.118640625	1.3213303645898122e-05
1420.1215703125	1.3251556993054692e-05
1420.1245	1.338510264758952e-05
1420.1274296875	1.3351729649002664e-05
1420.130359375	1.3295167718752054e-05
1420.1332890625	1.3243945886642905e-05
1420.13621875	1.3433391359285451e-05
1420.1391484375	1.347165425613639e-05
1420.142078125	1.3282692634675186e-05
