frequency	power
1418.90575	1.1760528195736697e-06
1418.9086796875	1.1562288477762195e-06
1418.911609375	1.1418175063226954e-06
1418.9145390625	1.1363056273694383e-06
1418.91746875	1.1157405310768809e-06
1418.9203984375	1.1244609936511551e-06
1418.923328125	1.11716815354157e-06
1418.9262578125	1.1202738505744492e-06
1418.9291875	1.115963868869585e-06
1418.9321171875	1.1150690397698781e-06
1418.935046875	1.1462382190075004e-06
1418.9379765625	1.1391748557798564e-06
1418.94090625	1.136260038947512e-06
1418.9438359375	1.1369807566552481e-06
1418.946765625	1.166038373412448e-06
1418.9496953125	1.1946121958317235e-06
1418.952625	1.1929379866160161e-06
1418.9555546875	1.2586390312208096e-06
1418.958484375	1.2515495200204896e-06
1418.9614140625	1.2478403732529841e-06
1418.96434375	1.28694216527947e-06
1418.9672734375	1.321702313816786e-06
1418.970203125	1.340650783276942e-06
1418.9731328125	1.3747001048614038e-06
1418.9760625	1.4116141073827748e-06
1418.9789921875	1.4209589380698162e-06
1418.981921875	1.5010049878583231e-06
1418.9848515625	1.5368023582595924e-06
1418.98778125	1.6577375845372444e-06
1418.9907109375	3.013782475136395e-06
1418.993640625	2.1312255285010906e-06
1418.9965703125	1.673955352998746e-06
1418.9995	1.845132942435157e-06
1419.0024296875	1.7336759583486128e-06
1419.005359375	1.7565412235853728e-06
1419.0082890625	1.8036690221379104e-06
1419.01121875	1.826188963605091e-06
1419.0141484375	1.8818873286363669e-06
1419.017078125	1.9253373011451913e-06
1419.0200078125	1.9630977021733997e-06
1419.0229375	2.0332417989266105e-06
1419.0258671875	2.0708556576209958e-06
1419.028796875	2.1245627976895776e-06
1419.0317265625	2.176973112000269e-06
1419.03465625	2.2027900286047952e-06
1419.0375859375	2.2923609321878757e-06
1419.040515625	2.3476844717151835e-06
1419.0434453125	2.4271305392176146e-06
1419.046375	2.9264808745210757e-06
1419.0493046875	2.6632044409780065e-06
1419.052234375	2.683386355784023e-06
1419.0551640625	2.988376309076557e-06
1419.05809375	3.423330326768337e-06
1419.0610234375	3.5710341990125016e-06
1419.063953125	2.8358958843455184e-06
1419.0668828125	2.875252221201663e-06
1419.0698125	2.9436505428748205e-06
1419.0727421875	2.987557877531799e-06
1419.075671875	3.054662329304847e-06
1419.0786015625	3.0955620786699e-06
1419.08153125	3.1783462191015133e-06
1419.0844609375	3.2502784961252473e-06
1419.087390625	3.2860898500075564e-06
1419.0903203125	3.3196686217706883e-06
1419.09325	3.4088618576788576e-06
1419.0961796875	3.4652373415156035e-06
1419.099109375	3.589614607335534e-06
1419.1020390625	3.6445812838792335e-06
1419.10496875	3.7275040085660294e-06
1419.1078984375	3.8086823224148247e-06
1419.110828125	3.864316795443301e-06
1419.1137578125	4.09577478421852e-06
1419.1166875	4.152622977926512e-06
1419.1196171875	4.077470293850638e-06
1419.122546875	4.198179794911994e-06
1419.1254765625	4.383048917588894e-06
1419.12840625	4.803341653314419e-06
1419.1313359375	4.488642844080459e-06
1419.134265625	4.445443664735649e-06
1419.1371953125	4.513421572482912e-06
1419.140125	4.625772817234974e-06
1419.1430546875	4.6866448428772856e-06
1419.145984375	4.72493684355868e-06
1419.1489140625	4.819508603759459e-06
1419.15184375	4.8974832225212594e-06
1419.1547734375	4.999080147172208e-06
1419.157703125	5.1411884669505525e-06
1419.1606328125	5.190589035919402e-06
1419.1635625	5.249547939456534e-06
1419.1664921875	5.3821286201127805e-06
1419.169421875	5.411823167378316e-06
1419.1723515625	5.488876013259869e-06
1419.17528125	5.566899744735565e-06
1419.1782109375	5.6399328514089575e-06
1419.181140625	5.758915904152673e-06
1419.1840703125	5.94706648371357e-06
1419.187	5.901729537072242e-06
1419.1899296875	5.990876843497972e-06
1419.192859375	6.055026915419148e-06
1419.1957890625	6.27328472546651e-06
1419.19871875	6.2802671436656965e-06
1419.2016484375	6.303815098362975e-06
1419.204578125	6.408970648408285e-06
1419.2075078125	6.439265916924342e-06
1419.2104375	6.565755029441789e-06
1419.2133671875	6.6116228936152766e-06
1419.216296875	6.7201531237515155e-06
1419.2192265625	6.834522537246812e-06
1419.22215625	6.881758508825442e-06
1419.2250859375	6.952941475901753e-06
1419.228015625	7.0718560891691595e-06
1419.2309453125	7.112343610060634e-06
1419.233875	7.175584414653713e-06
1419.2368046875	7.2532702688477e-06
1419.239734375	7.408574674627744e-06
1419.2426640625	7.430830919474829e-06
1419.24559375	7.481490229110932e-06
1419.2485234375	7.620825499543571e-06
1419.251453125	7.829191872588126e-06
1419.2543828125	7.909411579021253e-06
1419.2573125	7.882804766268237e-06
1419.2602421875	7.947656285978155e-06
1419.263171875	8.076640824583592e-06
1419.2661015625	8.18259832158219e-06
1419.26903125	8.181743396562524e-06
1419.2719609375	8.255499778897502e-06
1419.274890625	8.34899128676625e-06
1419.2778203125	8.407228051510174e-06
1419.28075	8.48733952807379e-06
1419.2836796875	8.542765044694534e-06
1419.286609375	8.691220955370227e-06
1419.2895390625	8.823750249575824e-06
1419.29246875	8.896488907339517e-06
1419.2953984375	8.917162631405517e-06
1419.298328125	9.02511237654835e-06
1419.3012578125	9.020082870847546e-06
1419.3041875	9.132916602538899e-06
1419.3071171875	9.159882665699115e-06
1419.310046875	9.269330803363118e-06
1419.3129765625	9.437786502530798e-06
1419.31590625	1.0029512850451283e-05
1419.3188359375	9.60116449277848e-06
1419.321765625	9.563595085637644e-06
1419.3246953125	9.690214938018471e-06
1419.327625	9.738459084474016e-06
1419.3305546875	9.717901775729842e-06
1419.333484375	9.873349881672766e-06
1419.3364140625	9.919795957102906e-06
1419.33934375	9.960143870557658e-06
1419.3422734375	1.0010141522798222e-05
1419.345203125	1.0126920187758515e-05
1419.3481328125	1.0206782917521195e-05
1419.3510625	1.02362564575742e-05
1419.3539921875	1.038377195072826e-05
1419.356921875	1.031373813020764e-05
1419.3598515625	1.0374007160862675e-05
1419.36278125	1.054047015713877e-05
1419.3657109375	1.0554924301686697e-05
1419.368640625	1.0619354270602344e-05
1419.3715703125	1.064869502442889e-05
1419.3745	1.0733333056123229e-05
1419.3774296875	1.0768169886432588e-05
1419.380359375	1.0849121281353291e-05
1419.3832890625	1.1122129762952682e-05
1419.38621875	1.113628241000697e-05
1419.3891484375	1.1020348210877273e-05
1419.392078125	1.0960266081383452e-05
1419.3950078125	1.1087823622801807e-05
1419.3979375	1.1169854133186163e-05
1419.4008671875	1.118865839089267e-05
1419.403796875	1.1214329788344912e-05
1419.4067265625	1.1261446161370259e-05
1419.40965625	1.1315432857372798e-05
1419.4125859375	1.151692640632973e-05
1419.415515625	1.151740798377432e-05
1419.4184453125	1.1609130524448119e-05
1419.421375	1.1551482202776242e-05
1419.4243046875	1.1683096090564504e-05
1419.427234375	1.1572313724173e-05
1419.4301640625	1.1662257747957483e-05
1419.43309375	1.165849062090274e-05
1419.4360234375	1.1677482689265162e-05
1419.438953125	1.1703719792421907e-05
1419.4418828125	1.1822081432910636e-05
1419.4448125	1.182414052891545e-05
1419.4477421875	1.1914183687622426e-05
1419.450671875	1.1960305528191384e-05
1419.4536015625	1.1974719654972432e-05
1419.45653125	1.1999365142401075e-05
1419.4594609375	1.2017049812129699e-05
1419.462390625	1.2045900348311989e-05
1419.4653203125	1.1967922546318732e-05
1419.46825	1.2110816896893084e-05
1419.4711796875	1.216339660459198e-05
1419.474109375	1.2151292139606085e-05
1419.4770390625	1.2077336123184068e-05
1419.47996875	1.2232030712766573e-05
1419.4828984375	1.2250423424120527e-05
1419.485828125	1.21767443488352e-05
1419.4887578125	1.2186104413558496e-05
1419.4916875	1.2234188488946529e-05
1419.4946171875	1.2282120678719366e-05
1419.497546875	1.2232951121404767e-05
1419.5004765625	1.2256559784873389e-05
1419.50340625	1.2367788258416113e-05
1419.5063359375	1.2385160516714677e-05
1419.509265625	1.2316382708377205e-05
1419.5121953125	1.227458687935723e-05
1419.515125	1.2330493518675212e-05
1419.5180546875	1.2307280940149212e-05
1419.520984375	1.2429563412297284e-05
1419.5239140625	1.2475788025767542e-05
1419.52684375	1.2447482276911614e-05
1419.5297734375	1.243523456651019e-05
1419.532703125	1.2447098015400115e-05
1419.5356328125	1.2404205335769802e-05
1419.5385625	1.2429391063051298e-05
1419.5414921875	1.241720292455284e-05
1419.544421875	1.2382970908220159e-05
1419.5473515625	1.2492142559494823e-05
1419.55028125	1.2600848094734829e-05
1419.5532109375	1.2589042853505816e-05
1419.556140625	1.269219183086534e-05
1419.5590703125	1.2590394362632651e-05
1419.562	1.2550515748444013e-05
1419.5649296875	1.2532929758890532e-05
1419.567859375	1.2519451047410257e-05
1419.5707890625	1.2609983059519436e-05
1419.57371875	1.271248083867249e-05
1419.5766484375	1.2670898740907433e-05
1419.579578125	1.2645723018067656e-05
1419.5825078125	1.2728332876577042e-05
1419.5854375	1.2654027159442194e-05
1419.5883671875	1.263048943656031e-05
1419.591296875	1.267006655325531e-05
1419.5942265625	1.2793883342965273e-05
1419.59715625	1.268577398150228e-05
1419.6000859375	1.2701977539109066e-05
1419.603015625	1.2758045158989262e-05
1419.6059453125	1.2648564734263346e-05
1419.608875	1.2773251000908203e-05
1419.6118046875	1.275977820114349e-05
1419.614734375	1.2656816579692531e-05
1419.6176640625	1.271068003916298e-05
1419.62059375	1.2682026863330975e-05
1419.6235234375	1.2733828953059856e-05
1419.626453125	1.273607267648913e-05
1419.6293828125	1.266862000193214e-05
1419.6323125	1.2755520856444491e-05
1419.6352421875	1.2687865819316357e-05
1419.638171875	1.2730067282973323e-05
1419.6411015625	1.273251791644725e-05
1419.64403125	1.2764563507516868e-05
1419.6469609375	1.2682920896622818e-05
1419.649890625	1.2686014542850899e-05
1419.6528203125	1.2743981642415747e-05
1419.65575	1.2825894373236224e-05
1419.6586796875	1.2826754755224101e-05
1419.661609375	1.2769399745593546e-05
1419.6645390625	1.2771981346304528e-05
1419.66746875	1.2602106835402083e-05
1419.6703984375	1.269011954718735e-05
1419.673328125	1.2757836429955205e-05
1419.6762578125	1.2782882549799979e-05
1419.6791875	1.2707235327980015e-05
1419.6821171875	1.275704380532261e-05
1419.685046875	1.2669005627685692e-05
1419.6879765625	1.2777048596035456e-05
1419.69090625	1.268615415028762e-05
1419.6938359375	1.2710963346762583e-05
1419.696765625	1.2854652140958933e-05
1419.6996953125	1.2738952136714943e-05
1419.702625	1.2724964562949026e-05
1419.7055546875	1.2619689186976757e-05
1419.708484375	1.2702248568530194e-05
1419.7114140625	1.2756544947478687e-05
1419.71434375	1.2795296242984477e-05
1419.7172734375	1.2654018064495176e-05
1419.720203125	1.2701304513029754e-05
1419.7231328125	1.2773341040883679e-05
1419.7260625	1.2817282367905136e-05
1419.7289921875	1.2689096365647856e-05
1419.731921875	1.2630388482648414e-05
1419.7348515625	1.27104076454998e-05
1419.73778125	1.2710715054708999e-05
1419.7407109375	1.2618485925486311e-05
1419.743640625	1.2561069070216035e-05
1419.7465703125	1.2571401839522878e-05
1419.7495	1.2586368484335253e-05
1419.7524296875	1.2649643394979648e-05
1419.755359375	1.2698924365395214e-05
1419.7582890625	1.264942329726182e-05
1419.76121875	1.2721650364255765e-05
1419.7641484375	1.2586007869686e-05
1419.767078125	1.2824632449337514e-05
1419.7700078125	1.2642148249142338e-05
1419.7729375	1.2562691154016647e-05
1419.7758671875	1.249022716365289e-05
1419.778796875	1.2555410648928955e-05
1419.7817265625	1.2522825272753835e-05
1419.78465625	1.260030512639787e-05
1419.7875859375	1.2509255611803383e-05
1419.790515625	1.2521162716438994e-05
1419.7934453125	1.255477673112182e-05
1419.796375	1.2619052540685516e-05
1419.7993046875	1.2613318176590838e-05
1419.802234375	1.2657666502491338e-05
1419.8051640625	1.2508925465226639e-05
1419.80809375	1.257669191545574e-05
1419.8110234375	1.240536857949337e-05
1419.813953125	1.2481854355428368e-05
1419.8168828125	1.2530822459666524e-05
1419.8198125	1.2551115105452482e-05
1419.8227421875	1.2511885415733559e-05
1419.825671875	1.2533148492366308e-05
1419.8286015625	1.2599193723872304e-05
1419.83153125	1.2630554010684136e-05
1419.8344609375	1.248424632649403e-05
1419.837390625	1.2474505638238043e-05
1419.8403203125	1.2563084510475164e-05
1419.84325	1.2560341019707266e-05
1419.8461796875	1.2560669347294606e-05
1419.849109375	1.2497365787567105e-05
1419.8520390625	1.2523139048425946e-05
1419.85496875	1.254012113349745e-05
1419.8578984375	1.248318449142971e-05
1419.860828125	1.26182239910122e-05
1419.8637578125	1.2476842130126897e-05
1419.8666875	1.2632188372663222e-05
1419.8696171875	1.253725304195541e-05
1419.872546875	1.247978798346594e-05
1419.8754765625	1.2428588888724335e-05
1419.87840625	1.2498352589318529e-05
1419.8813359375	1.2542245258373441e-05
1419.884265625	1.2469018201954896e-05
1419.8871953125	1.2467145097616594e-05
1419.890125	1.2454493571567582e-05
1419.8930546875	1.256964378626435e-05
1419.895984375	1.2511699424067046e-05
1419.8989140625	1.2582516319525894e-05
1419.90184375	1.2409849205141654e-05
1419.9047734375	1.2352991689112969e-05
1419.907703125	1.2471992249629693e-05
1419.9106328125	1.2493778285715962e-05
1419.9135625	1.2453376712073805e-05
1419.9164921875	1.2522583801910514e-05
1419.919421875	1.2517239156295545e-05
1419.9223515625	1.2529375453596003e-05
1419.92528125	1.2514622085291194e-05
1419.9282109375	1.2431080904207192e-05
1419.931140625	1.248923217644915e-05
1419.9340703125	1.2622951089724666e-05
1419.937	1.2585241165652405e-05
1419.9399296875	1.258384781976929e-05
1419.942859375	1.257144413102651e-05
1419.9457890625	1.2595597581821494e-05
1419.94871875	1.258126303582685e-05
1419.9516484375	1.2561873518279754e-05
1419.954578125	1.2584618616529042e-05
1419.9575078125	1.270774555450771e-05
1419.9604375	1.2736895314446883e-05
1419.9633671875	1.2691531992459204e-05
1419.966296875	1.2691451047430746e-05
1419.9692265625	1.2629166576516582e-05
1419.97215625	1.2628049262275454e-05
1419.9750859375	1.2615972082130611e-05
1419.978015625	1.264827460545348e-05
1419.9809453125	1.2700894330919255e-05
1419.983875	1.2677622180490289e-05
1419.9868046875	1.2709362636087462e-05
1419.989734375	1.289973761231522e-05
1419.9926640625	1.3014177966397256e-05
1419.99559375	1.2930451248394093e-05
1419.9985234375	1.2963057542947354e-05
1420.001453125	1.2816296930395765e-05
1420.0043828125	1.271501969313249e-05
1420.0073125	1.2813286957680248e-05
1420.0102421875	1.2665087069763104e-05
1420.013171875	1.2712222542177187e-05
1420.0161015625	1.2833394976041745e-05
1420.01903125	1.2789600987161975e-05
1420.0219609375	1.2832045740651665e-05
1420.024890625	1.2813678949896712e-05
1420.0278203125	1.298279585171258e-05
1420.03075	1.3505743481800891e-05
1420.0336796875	1.31675333250314e-05
1420.036609375	1.2829727893404197e-05
1420.0395390625	1.2893091479782015e-05
1420.04246875	1.2918730135424994e-05
1420.0453984375	1.2940194665134186e-05
1420.048328125	1.3080394637654535e-05
1420.0512578125	1.2873550076619722e-05
1420.0541875	1.2819470157410251e-05
1420.0571171875	1.2786934348696377e-05
1420.060046875	1.2868496924056672e-05
1420.0629765625	1.2917414096591529e-05
1420.06590625	1.2992086340091191e-05
1420.0688359375	1.2941362911078613e-05
1420.071765625	1.2942281500727404e-05
1420.0746953125	1.2974584024050273e-05
1420.077625	1.3076135928713484e-05
1420.0805546875	1.298720235354267e-05
