frequency	power
1418.90575	8.95548367907395e-07
1418.9086796875	8.925384236135869e-07
1418.911609375	8.786839202912233e-07
1418.9145390625	8.662619848109898e-07
1418.91746875	8.646123035305209e-07
1418.9203984375	8.683774979090231e-07
1418.923328125	8.641813167287182e-07
1418.9262578125	8.585119530835073e-07
1418.9291875	8.612646524852607e-07
1418.9321171875	9.144872876731824e-07
1418.935046875	1.044345594891638e-06
1418.9379765625	8.960215609477018e-07
1418.94090625	8.850252015690785e-07
1418.9438359375	8.894274685644632e-07
1418.946765625	1.0207851346422103e-06
1418.9496953125	1.0431218129269837e-06
1418.952625	9.52267640741411e-07
1418.9555546875	1.1995291515631834e-06
1418.958484375	1.0503950989004807e-06
1418.9614140625	9.804953151615337e-07
1418.96434375	1.0220911121905374e-06
1418.9672734375	1.03817660601635e-06
1418.970203125	1.0716779570429935e-06
1418.9731328125	1.0797459708555834e-06
1418.9760625	1.089014403987676e-06
1418.9789921875	1.1159059454257658e-06
1418.981921875	1.1828541914837842e-06
1418.9848515625	1.2611644706339575e-06
1418.98778125	1.2047905784129398e-06
1418.9907109375	1.4132851902104449e-06
1418.993640625	1.341810616395378e-06
1418.9965703125	1.2874796766482177e-06
1418.9995	1.3221484778114245e-06
1419.0024296875	1.4046225942365709e-06
1419.005359375	1.3639192388836818e-06
1419.0082890625	1.3661278330800997e-06
1419.01121875	1.399666018642165e-06
1419.0141484375	1.4440107634072774e-06
1419.017078125	1.4718402780999895e-06
1419.0200078125	1.5043049188534496e-06
1419.0229375	1.5367330661320011e-06
1419.0258671875	1.5767113836773206e-06
1419.028796875	1.630170004318643e-06
1419.0317265625	1.6748384723541676e-06
1419.03465625	1.6800110529402446e-06
1419.0375859375	1.758176722432836e-06
1419.040515625	1.80695133167319e-06
1419.0434453125	1.8674386410566512e-06
1419.046375	2.1433247638924513e-06
1419.0493046875	2.00877832412516e-06
1419.052234375	2.0793670501007e-06
1419.0551640625	2.2476044705399545e-06
1419.05809375	2.2292382482191897e-06
1419.0610234375	2.272349775012117e-06
1419.063953125	2.1734872461820487e-06
1419.0668828125	2.204503743996611e-06
1419.0698125	2.27952045861457e-06
1419.0727421875	2.365620389355172e-06
1419.075671875	2.479517888787086e-06
1419.0786015625	2.4351651290999143e-06
1419.08153125	2.5887002266244963e-06
1419.0844609375	2.6994898689736146e-06
1419.087390625	2.545557777011709e-06
1419.0903203125	2.5903789264702937e-06
1419.09325	2.646318534971215e-06
1419.0961796875	2.6901930141320918e-06
1419.099109375	2.7496661232362385e-06
1419.1020390625	2.7892382377103786e-06
1419.10496875	2.8306321837590076e-06
1419.1078984375	2.9000395898037823e-06
1419.110828125	2.9439237323458656e-06
1419.1137578125	3.090264613092586e-06
1419.1166875	3.158533218083903e-06
1419.1196171875	3.1476783988182433e-06
1419.122546875	3.234224323023227e-06
1419.1254765625	3.296604518254753e-06
1419.12840625	3.431044660828775e-06
1419.1313359375	3.410530780456611e-06
1419.134265625	3.409586952329846e-06
1419.1371953125	3.4228578442707658e-06
1419.140125	3.5579464565671515e-06
1419.1430546875	3.6189785532769747e-06
1419.145984375	3.6362972650749725e-06
1419.1489140625	3.705803919729078e-06
1419.15184375	3.7972245081618894e-06
1419.1547734375	3.815761147052399e-06
1419.157703125	3.912082775059389e-06
1419.1606328125	4.0017794162849896e-06
1419.1635625	4.025733232992934e-06
1419.1664921875	4.12250665249303e-06
1419.169421875	4.168892246525502e-06
1419.1723515625	4.216388333588839e-06
1419.17528125	4.6134077820170205e-06
1419.1782109375	4.406087100505829e-06
1419.181140625	4.45419573225081e-06
1419.1840703125	4.709709173766896e-06
1419.187	4.526391194303869e-06
1419.1899296875	4.58405179415422e-06
1419.192859375	4.680699476011796e-06
1419.1957890625	4.725439794128761e-06
1419.19871875	4.800655460712733e-06
1419.2016484375	4.8688650622352725e-06
1419.204578125	4.907530410491745e-06
1419.2075078125	4.979356162948534e-06
1419.2104375	5.009865162719507e-06
1419.2133671875	5.084370968688745e-06
1419.216296875	5.171764769329457e-06
1419.2192265625	5.202810825721826e-06
1419.22215625	5.225947006692877e-06
1419.2250859375	5.261093974695541e-06
1419.228015625	5.343026714399457e-06
1419.2309453125	5.3912726798444055e-06
1419.233875	5.498164682649076e-06
1419.2368046875	5.5342404721159255e-06
1419.239734375	5.644827069772873e-06
1419.2426640625	5.7068596106546465e-06
1419.24559375	5.729272288590437e-06
1419.2485234375	5.832821443618741e-06
1419.251453125	5.922843229200225e-06
1419.2543828125	5.997384505462833e-06
1419.2573125	6.025861239322694e-06
1419.2602421875	6.087732117521227e-06
1419.263171875	6.129398570919875e-06
1419.2661015625	6.219982878974406e-06
1419.26903125	6.2745032209932106e-06
1419.2719609375	6.270331141422503e-06
1419.274890625	6.343716449919157e-06
1419.2778203125	6.401457085303264e-06
1419.28075	6.459825044657919e-06
1419.2836796875	6.552603053933126e-06
1419.286609375	6.902957011334365e-06
1419.2895390625	7.066275202305405e-06
1419.29246875	6.802441021136474e-06
1419.2953984375	6.843712753834552e-06
1419.298328125	6.87601982463093e-06
1419.3012578125	6.895047590660397e-06
1419.3041875	6.986780135775916e-06
1419.3071171875	7.012238711467944e-06
1419.310046875	7.081209332682192e-06
1419.3129765625	7.265292424563086e-06
1419.31590625	7.465585895261029e-06
1419.3188359375	7.361399184446782e-06
1419.321765625	7.438505235768389e-06
1419.3246953125	7.418647328449879e-06
1419.327625	7.3865448939614e-06
1419.3305546875	7.443231424986152e-06
1419.333484375	7.541269042121712e-06
1419.3364140625	7.5377706707513425e-06
1419.33934375	7.575018571515102e-06
1419.3422734375	7.64746209824807e-06
1419.345203125	7.666189958399627e-06
1419.3481328125	7.749842552584596e-06
1419.3510625	7.829587957530748e-06
1419.3539921875	7.948632173793158e-06
1419.356921875	7.9367273428943e-06
1419.3598515625	7.99900863057701e-06
1419.36278125	8.03529292170424e-06
1419.3657109375	8.128517038130667e-06
1419.368640625	8.115137461572886e-06
1419.3715703125	8.197220267902594e-06
1419.3745	8.218454240704887e-06
1419.3774296875	8.245848221122287e-06
1419.380359375	8.294406143249944e-06
1419.3832890625	8.477678420604207e-06
1419.38621875	8.488845651299926e-06
1419.3891484375	8.43849284137832e-06
1419.392078125	8.5058381955605e-06
1419.3950078125	8.546152002963936e-06
1419.3979375	8.559858997614356e-06
1419.4008671875	8.610184522694908e-06
1419.403796875	8.711179361853283e-06
1419.4067265625	8.665806490171235e-06
1419.40965625	8.734185030334629e-06
1419.4125859375	8.79388198882225e-06
1419.415515625	8.840448572300375e-06
1419.4184453125	8.801240255706944e-06
1419.421375	8.83363873072085e-06
1419.4243046875	8.837497261993121e-06
1419.427234375	8.92552543518832e-06
1419.4301640625	8.977264769782778e-06
