frequency	power
1418.90575	1.1519728104758542e-06
1418.9086796875	1.1253347338424646e-06
1418.911609375	1.1215793165320065e-06
1418.9145390625	1.1175580993949552e-06
1418.91746875	1.1073868790845154e-06
1418.9203984375	1.0951955573546002e-06
1418.923328125	1.0969349659717409e-06
1418.9262578125	1.090069247311476e-06
1418.9291875	1.0994274362019496e-06
1418.9321171875	1.110962784878211e-06
1418.935046875	1.1347729014232755e-06
1418.9379765625	1.1124912475679594e-06
1418.94090625	1.1164601119162398e-06
1418.9438359375	1.1420460168665159e-06
1418.946765625	1.1555052878975403e-06
1418.9496953125	1.1744625680876197e-06
1418.952625	1.188499709314783e-06
1418.9555546875	1.2263662938494235e-06
1418.958484375	1.2259129107405897e-06
1418.9614140625	1.2423123507687706e-06
1418.96434375	1.2731863989756675e-06
1418.9672734375	1.2957192438989296e-06
1418.970203125	1.3054782357357908e-06
1418.9731328125	1.3499625310942065e-06
1418.9760625	1.3770854820904788e-06
1418.9789921875	1.4042254292689904e-06
1418.981921875	1.4569948234566255e-06
1418.9848515625	1.482550715081743e-06
1418.98778125	1.5653483274036262e-06
1418.9907109375	2.1305318114173133e-06
1418.993640625	1.7756001398083754e-06
1418.9965703125	1.6312475850099872e-06
1418.9995	1.7230123603440006e-06
1419.0024296875	1.6941577314355527e-06
1419.005359375	1.7329994079773314e-06
1419.0082890625	1.7599297734705033e-06
1419.01121875	1.8060545698972419e-06
1419.0141484375	1.8582025518298906e-06
1419.017078125	1.8898739426731481e-06
1419.0200078125	1.939549520102446e-06
1419.0229375	1.995508000618429e-06
1419.0258671875	2.0316234667916433e-06
1419.028796875	2.112481070071226e-06
1419.0317265625	2.167423872379004e-06
1419.03465625	2.164155148420832e-06
1419.0375859375	2.30387968258583e-06
1419.040515625	2.3432694433722645e-06
1419.0434453125	2.473452241247287e-06
1419.046375	3.3255773814744316e-06
1419.0493046875	2.718796281442337e-06
1419.052234375	2.751486135821324e-06
1419.0551640625	3.2553211894992273e-06
1419.05809375	2.8871244239780935e-06
1419.0610234375	2.9321088277356466e-06
1419.063953125	2.815026164171286e-06
1419.0668828125	2.80535323327058e-06
1419.0698125	2.905079099946306e-06
1419.0727421875	2.9715993150603026e-06
1419.075671875	3.072821755267796e-06
