frequency	power
1418.90575	1.2794723716069711e-06
1418.9086796875	1.2687995649685035e-06
1418.911609375	1.2669747775362339e-06
1418.9145390625	1.251107846655941e-06
1418.91746875	1.244012707957154e-06
1418.9203984375	1.23031190923939e-06
1418.923328125	1.2193559655315767e-06
1418.9262578125	1.2232637800480006e-06
1418.9291875	1.2365689485704934e-06
1418.9321171875	1.2415214314387413e-06
1418.935046875	1.2622006124729523e-06
1418.9379765625	1.2682214673986891e-06
1418.94090625	1.2615120681402914e-06
1418.9438359375	1.2822460462302843e-06
1418.946765625	1.2850067605540971e-06
1418.9496953125	1.3073126865492668e-06
1418.952625	1.33288176584756e-06
1418.9555546875	1.3594220149570901e-06
1418.958484375	1.3794044662063243e-06
1418.9614140625	1.4073851275497873e-06
1418.96434375	1.4186006751515379e-06
1418.9672734375	1.453322852285055e-06
1418.970203125	1.5027195559014217e-06
1418.9731328125	1.5267493154169642e-06
1418.9760625	1.5345196402449801e-06
1418.9789921875	1.579394279360713e-06
1418.981921875	1.6095827959361486e-06
1418.9848515625	1.643965106268297e-06
1418.98778125	1.7088884760596557e-06
1418.9907109375	2.024104105657898e-06
1418.993640625	1.8754751636151923e-06
1418.9965703125	1.8136336166207911e-06
1418.9995	1.8855646430893103e-06
1419.0024296875	1.9030104567718809e-06
1419.005359375	1.9247270302003017e-06
1419.0082890625	1.9780441107286606e-06
1419.01121875	2.0218642475811066e-06
1419.0141484375	2.0587444851116743e-06
1419.017078125	2.1127190166225773e-06
1419.0200078125	2.1745511276094476e-06
1419.0229375	2.23808365262812e-06
1419.0258671875	2.287068582518259e-06
1419.028796875	2.330373717995826e-06
1419.0317265625	2.4054814957708004e-06
1419.03465625	2.4540040612919256e-06
1419.0375859375	2.510040417291748e-06
1419.040515625	2.5650649604358478e-06
1419.0434453125	2.6333700589020737e-06
1419.046375	2.8296366281210794e-06
1419.0493046875	2.8860165457444964e-06
1419.052234375	2.83219287666725e-06
1419.0551640625	2.988612777699018e-06
1419.05809375	3.0956555292505072e-06
1419.0610234375	3.115452727797674e-06
1419.063953125	3.0919939035811694e-06
1419.0668828125	3.149139729430317e-06
1419.0698125	3.2463984780406463e-06
1419.0727421875	3.288349944341462e-06
1419.075671875	3.3804210488597164e-06
1419.0786015625	3.4113625133613823e-06
1419.08153125	3.5223361010139342e-06
1419.0844609375	3.593909582377819e-06
1419.087390625	3.6214751162333414e-06
1419.0903203125	3.746789616343449e-06
1419.09325	3.83215956389904e-06
1419.0961796875	3.866006181851844e-06
1419.099109375	3.98689780922723e-06
1419.1020390625	4.0444360820401926e-06
1419.10496875	4.107057520741364e-06
1419.1078984375	4.185522811894771e-06
1419.110828125	4.241928081683e-06
1419.1137578125	4.388895831652917e-06
1419.1166875	4.535619837042759e-06
1419.1196171875	4.500687509789714e-06
1419.122546875	4.6002023736946285e-06
1419.1254765625	4.7023197566886665e-06
1419.12840625	4.783240456163185e-06
1419.1313359375	4.849327979172813e-06
1419.134265625	4.887437171419151e-06
1419.1371953125	5.01903377880808e-06
1419.140125	5.108655386720784e-06
1419.1430546875	5.172404598852154e-06
1419.145984375	5.277887794363778e-06
1419.1489140625	5.37636242370354e-06
1419.15184375	5.430499641079223e-06
1419.1547734375	5.511151357495692e-06
1419.157703125	5.615072950604372e-06
1419.1606328125	5.707579703084775e-06
1419.1635625	5.797053063361091e-06
1419.1664921875	5.923734761381638e-06
1419.169421875	6.064750095902127e-06
1419.1723515625	6.077102170820581e-06
1419.17528125	6.197389438966638e-06
1419.1782109375	6.26964470029634e-06
1419.181140625	6.37049606666551e-06
1419.1840703125	6.468033234341419e-06
1419.187	6.551856586156646e-06
