frequency	power
1418.90575	1.1394245120754931e-06
1418.9086796875	1.1242459549976047e-06
1418.911609375	1.1123008789581945e-06
1418.9145390625	1.0979161970681162e-06
1418.91746875	1.094880758500949e-06
1418.9203984375	1.097084805223858e-06
1418.923328125	1.0942272865577252e-06
1418.9262578125	1.0817818747455021e-06
1418.9291875	1.0806332966240006e-06
1418.9321171875	1.0959064979942923e-06
1418.935046875	1.1104893928859383e-06
1418.9379765625	1.108941319216683e-06
1418.94090625	1.1087170150858583e-06
1418.9438359375	1.119155399464944e-06
1418.946765625	1.1470881418063072e-06
1418.9496953125	1.163162551165442e-06
1418.952625	1.1750391877285438e-06
1418.9555546875	1.1974900075983896e-06
1418.958484375	1.2053444606863195e-06
1418.9614140625	1.229887573117594e-06
1418.96434375	1.2576053904922446e-06
1418.9672734375	1.2811572105420055e-06
1418.970203125	1.2978869108337676e-06
1418.9731328125	1.329372139480256e-06
1418.9760625	1.3706835488846991e-06
1418.9789921875	1.3931528428656748e-06
1418.981921875	1.4446629847952863e-06
1418.9848515625	1.4780973742745118e-06
1418.98778125	1.5861695601415704e-06
1418.9907109375	2.389569431215932e-06
1418.993640625	1.8588779084893758e-06
1418.9965703125	1.6196875094465213e-06
1418.9995	1.7325686485492042e-06
1419.0024296875	1.6724081888241926e-06
1419.005359375	1.7252806401302223e-06
1419.0082890625	1.7562378502589127e-06
1419.01121875	1.783640527719399e-06
1419.0141484375	1.8390744571661344e-06
1419.017078125	1.8785065094562015e-06
1419.0200078125	1.927709718074766e-06
1419.0229375	1.971692881852505e-06
1419.0258671875	2.0295246940804645e-06
1419.028796875	2.0894865428999765e-06
1419.0317265625	2.120577619280084e-06
1419.03465625	2.1592682060145307e-06
1419.0375859375	2.267386321364029e-06
1419.040515625	2.296978436788777e-06
1419.0434453125	2.381965032327571e-06
1419.046375	2.927542595898558e-06
1419.0493046875	2.6023326427093707e-06
1419.052234375	2.654583681760414e-06
1419.0551640625	2.961729023809312e-06
1419.05809375	3.0624066766904434e-06
1419.0610234375	3.1312470127886627e-06
1419.063953125	2.755572722890065e-06
1419.0668828125	2.7975638658972457e-06
1419.0698125	2.8616907457035268e-06
1419.0727421875	2.9297634682734497e-06
1419.075671875	2.9907373573223595e-06
1419.0786015625	3.0244658546507708e-06
1419.08153125	3.1187714739644434e-06
1419.0844609375	3.2180428206629585e-06
1419.087390625	3.2426146390207577e-06
1419.0903203125	3.2650846151227597e-06
1419.09325	3.3751998671505135e-06
1419.0961796875	3.4478152883821167e-06
1419.099109375	3.4960639823111705e-06
1419.1020390625	3.5703510548046324e-06
1419.10496875	3.6560056742018787e-06
1419.1078984375	3.729776381078409e-06
1419.110828125	3.763660288313986e-06
1419.1137578125	3.979590928793186e-06
1419.1166875	4.007243660453241e-06
1419.1196171875	3.98193697037641e-06
1419.122546875	4.109764631721191e-06
1419.1254765625	4.205691993774963e-06
1419.12840625	4.4093608266848605e-06
1419.1313359375	4.302405613998417e-06
1419.134265625	4.377633104013512e-06
1419.1371953125	4.429391992744058e-06
1419.140125	4.516957005762379e-06
1419.1430546875	4.60347860098409e-06
1419.145984375	4.6504667352564866e-06
1419.1489140625	4.736149094242137e-06
1419.15184375	4.817543185708928e-06
1419.1547734375	4.910216603093431e-06
1419.157703125	5.007730123907095e-06
1419.1606328125	5.070419319963548e-06
1419.1635625	5.162094566912856e-06
1419.1664921875	5.303229499986628e-06
1419.169421875	5.28819214196119e-06
1419.1723515625	5.333784883987391e-06
1419.17528125	5.54010875930544e-06
1419.1782109375	5.555307780014118e-06
1419.181140625	5.656391294905916e-06
1419.1840703125	5.829851943417452e-06
1419.187	5.778206059403601e-06
1419.1899296875	5.838384367962135e-06
1419.192859375	5.954315611234051e-06
1419.1957890625	6.09968606113398e-06
1419.19871875	6.154632501420565e-06
1419.2016484375	6.276042995523312e-06
1419.204578125	6.315417977020843e-06
1419.2075078125	6.293276783253532e-06
1419.2104375	6.368961294356268e-06
1419.2133671875	6.45010732114315e-06
1419.216296875	6.560464498761576e-06
1419.2192265625	6.675186341453809e-06
1419.22215625	6.7689138631976675e-06
1419.2250859375	6.808485068177106e-06
1419.228015625	6.865588602522621e-06
1419.2309453125	7.014085895207245e-06
1419.233875	7.05676939105615e-06
1419.2368046875	7.1369308898283634e-06
1419.239734375	7.19336071597354e-06
1419.2426640625	7.238546913868049e-06
1419.24559375	7.363718850683654e-06
1419.2485234375	7.437563454004703e-06
1419.251453125	7.628257662872784e-06
1419.2543828125	7.667044428671943e-06
