frequency	power
1418.90575	1.1076947430410655e-06
1418.9086796875	1.0964130865431798e-06
1418.911609375	1.085082089957723e-06
1418.9145390625	1.0776282124425052e-06
1418.91746875	1.0659655345079955e-06
1418.9203984375	1.0617465591167274e-06
1418.923328125	1.0660680800356204e-06
1418.9262578125	1.0593330443953164e-06
1418.9291875	1.0623821253830101e-06
1418.9321171875	1.0794702234306897e-06
1418.935046875	1.1256954053351365e-06
1418.9379765625	1.0871400490941596e-06
1418.94090625	1.0981668765452923e-06
1418.9438359375	1.0989540442096768e-06
1418.946765625	1.2042008847856778e-06
1418.9496953125	1.2059564937771938e-06
1418.952625	1.1578126191125193e-06
1418.9555546875	1.3555111877394665e-06
1418.958484375	1.255025495083828e-06
1418.9614140625	1.2074949609086616e-06
1418.96434375	1.2372991022857605e-06
1418.9672734375	1.2518838730102289e-06
1418.970203125	1.2710241890090401e-06
1418.9731328125	1.306560761804576e-06
1418.9760625	1.3266467249195557e-06
1418.9789921875	1.3539304859477852e-06
1418.981921875	1.3915718000134802e-06
1418.9848515625	1.4400257555280405e-06
1418.98778125	1.4725259234182886e-06
1418.9907109375	1.6636581676721107e-06
1418.993640625	1.5767209333716892e-06
1418.9965703125	1.551610466776765e-06
1418.9995	1.6147556607393199e-06
1419.0024296875	1.6499207049491815e-06
1419.005359375	1.6749783071645652e-06
1419.0082890625	1.7135842540483281e-06
1419.01121875	1.7420718450011918e-06
1419.0141484375	1.7817048956203507e-06
1419.017078125	1.813850531107164e-06
1419.0200078125	1.8558612850938516e-06
1419.0229375	1.923713625728851e-06
1419.0258671875	1.9627701703939238e-06
1419.028796875	1.9948641920564114e-06
1419.0317265625	2.0483109892666107e-06
1419.03465625	2.111000640070415e-06
1419.0375859375	2.1783520196549944e-06
1419.040515625	2.224110403403756e-06
1419.0434453125	2.2805718344898196e-06
1419.046375	2.5005435873026727e-06
1419.0493046875	2.4267197886729264e-06
1419.052234375	2.488348400220275e-06
1419.0551640625	2.621691464810283e-06
1419.05809375	2.6141141233892995e-06
1419.0610234375	2.661232883838238e-06
1419.063953125	2.6628206342138583e-06
1419.0668828125	2.715994924074039e-06
1419.0698125	2.7887624582945136e-06
1419.0727421875	2.849194174814329e-06
1419.075671875	2.8804445264540846e-06
1419.0786015625	2.9546904443122912e-06
1419.08153125	3.0161570521158865e-06
1419.0844609375	3.0745795811526477e-06
1419.087390625	3.1259471597877564e-06
1419.0903203125	3.20361823469284e-06
1419.09325	3.268476120865671e-06
1419.0961796875	3.341496721986914e-06
1419.099109375	3.4073218557750806e-06
1419.1020390625	3.468435124887037e-06
1419.10496875	3.526898581185378e-06
1419.1078984375	3.605934693950985e-06
1419.110828125	3.6693390939035453e-06
1419.1137578125	3.781591885854141e-06
1419.1166875	3.847512743959669e-06
1419.1196171875	3.895659347108449e-06
1419.122546875	3.974555966124171e-06
1419.1254765625	4.046797130285995e-06
1419.12840625	4.140438704780536e-06
1419.1313359375	4.1542380131431855e-06
1419.134265625	4.2496531023061834e-06
1419.1371953125	4.312495775593561e-06
1419.140125	4.371168870420661e-06
1419.1430546875	4.421496669237968e-06
1419.145984375	4.5339784264797345e-06
1419.1489140625	4.597153292706935e-06
1419.15184375	4.671274837164674e-06
1419.1547734375	4.766870006278623e-06
1419.157703125	4.826098802368506e-06
1419.1606328125	4.9208319978788495e-06
1419.1635625	5.00739406561479e-06
1419.1664921875	5.070155566500034e-06
1419.169421875	5.176837476028595e-06
1419.1723515625	5.219359536567936e-06
1419.17528125	5.328183760866523e-06
1419.1782109375	5.364333901525242e-06
1419.181140625	5.402763235906605e-06
1419.1840703125	5.596241408056812e-06
1419.187	5.624289769912139e-06
1419.1899296875	5.696564585377928e-06
1419.192859375	5.757720145993517e-06
1419.1957890625	5.875393071619328e-06
1419.19871875	5.913395398238208e-06
1419.2016484375	6.03804005550046e-06
1419.204578125	6.0152569858473726e-06
1419.2075078125	6.177585191835533e-06
1419.2104375	6.211164873093367e-06
1419.2133671875	6.25784377916716e-06
1419.216296875	6.4239115999953356e-06
1419.2192265625	6.4577370721963234e-06
1419.22215625	6.532594625241472e-06
1419.2250859375	6.579830369446427e-06
1419.228015625	6.715388735756278e-06
1419.2309453125	6.797689820814412e-06
1419.233875	6.8698241193487775e-06
1419.2368046875	6.959008032936254e-06
1419.239734375	7.080339855747297e-06
1419.2426640625	7.075814892232302e-06
1419.24559375	7.100308266672073e-06
