frequency	power
1418.90575	4.226358669257024e-06
1418.9086796875	4.17038427258376e-06
1418.911609375	4.1306066123070195e-06
1418.9145390625	4.0877976061892696e-06
1418.91746875	4.089165940968087e-06
1418.9203984375	4.058522335981252e-06
1418.923328125	4.016424099972937e-06
1418.9262578125	4.004076345154317e-06
1418.9291875	4.046797812407021e-06
1418.9321171875	4.090488346264465e-06
1418.935046875	4.073639729540446e-06
1418.9379765625	4.106845608475851e-06
1418.94090625	4.139359134569531e-06
1418.9438359375	4.180484438620624e-06
1418.946765625	4.250690608387231e-06
1418.9496953125	4.2783631215570495e-06
1418.952625	4.347328285803087e-06
1418.9555546875	4.376775905257091e-06
1418.958484375	4.467131020646775e-06
1418.9614140625	4.553180588118266e-06
1418.96434375	4.615946409103344e-06
1418.9672734375	4.704005505118403e-06
1418.970203125	4.823627932637464e-06
1418.9731328125	4.912656777378288e-06
1418.9760625	4.97838482260704e-06
1418.9789921875	5.143154339748435e-06
1418.981921875	5.284893632051535e-06
1418.9848515625	5.374959755499731e-06
1418.98778125	5.498637847267673e-06
1418.9907109375	5.889032763661817e-06
1418.993640625	5.952548690402182e-06
1418.9965703125	5.901765689486638e-06
1418.9995	6.0894799389643595e-06
1419.0024296875	6.202965550983208e-06
1419.005359375	6.347449470922584e-06
1419.0082890625	6.473588655353524e-06
1419.01121875	6.599384050787194e-06
1419.0141484375	6.801740710216109e-06
1419.017078125	7.0209725890890695e-06
1419.0200078125	7.159302185755223e-06
1419.0229375	7.334302608796861e-06
1419.0258671875	7.501918389607454e-06
1419.028796875	7.695208296354394e-06
1419.0317265625	7.931672826089198e-06
1419.03465625	8.098249963950366e-06
1419.0375859375	8.263136805908289e-06
1419.040515625	8.45485737954732e-06
1419.0434453125	8.672078365634661e-06
1419.046375	8.886539035302121e-06
1419.0493046875	9.18063051358331e-06
1419.052234375	9.27736982703209e-06
1419.0551640625	9.551387847750448e-06
1419.05809375	9.843458883551648e-06
1419.0610234375	1.0060118711407995e-05
1419.063953125	1.0187503903580364e-05
1419.0668828125	1.037945276038954e-05
1419.0698125	1.0681042112992145e-05
1419.0727421875	1.0921215107373428e-05
1419.075671875	1.1021052614523796e-05
1419.0786015625	1.1383599485270679e-05
1419.08153125	1.1530562005646061e-05
1419.0844609375	1.1849641850858461e-05
1419.087390625	1.2050484656356275e-05
1419.0903203125	1.2237158443895169e-05
1419.09325	1.2536144367913948e-05
1419.0961796875	1.283397159568267e-05
1419.099109375	1.3144593140168581e-05
1419.1020390625	1.3301294075063197e-05
1419.10496875	1.3515693353838287e-05
1419.1078984375	1.3857749763701577e-05
1419.110828125	1.3999845123180421e-05
1419.1137578125	1.4275477496994426e-05
1419.1166875	1.4637033473263728e-05
1419.1196171875	1.4921378351573367e-05
1419.122546875	1.5220169188978616e-05
