frequency	power
1418.90575	2.861647772078868e-06
1418.9086796875	2.811737431329675e-06
1418.911609375	2.7766814127971884e-06
1418.9145390625	2.7671643465509987e-06
1418.91746875	2.749811301328009e-06
1418.9203984375	2.742061496974202e-06
1418.923328125	2.7373971533961594e-06
1418.9262578125	2.727853370743105e-06
1418.9291875	2.736666374403285e-06
1418.9321171875	2.7449439130577957e-06
1418.935046875	2.7770954602601705e-06
1418.9379765625	2.794102783809649e-06
1418.94090625	2.7786468308477197e-06
1418.9438359375	2.820748022713815e-06
1418.946765625	2.867863713618135e-06
1418.9496953125	2.8905810722790193e-06
1418.952625	2.9468909588103998e-06
1418.9555546875	2.988884716614848e-06
1418.958484375	3.0412529667955823e-06
1418.9614140625	3.0975473919170327e-06
1418.96434375	3.1487543310504407e-06
1418.9672734375	3.1972067517926916e-06
1418.970203125	3.2477137210662477e-06
1418.9731328125	3.364088343005278e-06
1418.9760625	3.406302766961744e-06
1418.9789921875	3.481290150375571e-06
1418.981921875	3.5538650990929455e-06
1418.9848515625	3.636274641394266e-06
1418.98778125	3.750005134861567e-06
1418.9907109375	4.300615728425328e-06
1418.993640625	4.102188540855423e-06
1418.9965703125	3.9769183786120266e-06
1418.9995	4.135316430620151e-06
1419.0024296875	4.160350727033801e-06
1419.005359375	4.260788728061016e-06
1419.0082890625	4.378121957415715e-06
1419.01121875	4.54206610811525e-06
1419.0141484375	4.617511649485095e-06
1419.017078125	4.720735887531191e-06
1419.0200078125	4.854527105635498e-06
1419.0229375	4.9278210099146236e-06
1419.0258671875	5.109697212901665e-06
1419.028796875	5.217832722337334e-06
1419.0317265625	5.330869726094534e-06
1419.03465625	5.44776048627682e-06
1419.0375859375	5.580403467320139e-06
1419.040515625	5.722485184378456e-06
1419.0434453125	5.86787882639328e-06
1419.046375	6.053324341337429e-06
1419.0493046875	6.1695961903751595e-06
1419.052234375	6.27662143415364e-06
1419.0551640625	6.467502544182935e-06
1419.05809375	6.7334267441765405e-06
1419.0610234375	6.868444870633539e-06
1419.063953125	6.824835054430878e-06
1419.0668828125	6.9845923462708015e-06
1419.0698125	7.0944820436125156e-06
1419.0727421875	7.3415139922872186e-06
1419.075671875	7.446316885761917e-06
1419.0786015625	7.6192231972527225e-06
1419.08153125	7.825543434591964e-06
1419.0844609375	7.944648586999392e-06
1419.087390625	8.147039807226975e-06
1419.0903203125	8.234111646743258e-06
1419.09325	8.449372217000928e-06
1419.0961796875	8.644195986562409e-06
1419.099109375	8.813141903374344e-06
1419.1020390625	8.97553172762855e-06
1419.10496875	9.12681753106881e-06
1419.1078984375	9.302571925218217e-06
1419.110828125	9.508443326922134e-06
1419.1137578125	9.76314095169073e-06
1419.1166875	9.981274160963949e-06
1419.1196171875	1.0070164989883779e-05
1419.122546875	1.0225499863736331e-05
1419.1254765625	1.0457236840011319e-05
1419.12840625	1.0733561794040725e-05
1419.1313359375	1.085234271158697e-05
1419.134265625	1.1081749107688665e-05
1419.1371953125	1.1190179975528736e-05
1419.140125	1.136409628088586e-05
1419.1430546875	1.1557971447473392e-05
1419.145984375	1.170239283965202e-05
1419.1489140625	1.1953708053624723e-05
1419.15184375	1.210776736115804e-05
1419.1547734375	1.2296284694457427e-05
1419.157703125	1.253791015187744e-05
1419.1606328125	1.2679261544690235e-05
1419.1635625	1.2837444046454038e-05
1419.1664921875	1.3119665709382389e-05
1419.169421875	1.3313148883753456e-05
1419.1723515625	1.3491162462742068e-05
1419.17528125	1.3745631804340519e-05
1419.1782109375	1.395544495608192e-05
1419.181140625	1.403488704454503e-05
1419.1840703125	1.4248086699808482e-05
1419.187	1.4523026038659737e-05
1419.1899296875	1.4839894447504776e-05
1419.192859375	1.4948530406400096e-05
1419.1957890625	1.5270949006662704e-05
1419.19871875	1.5397884453705046e-05
1419.2016484375	1.5702329619671218e-05
1419.204578125	1.5778782653796952e-05
1419.2075078125	1.607174999662675e-05
1419.2104375	1.6329447134921793e-05
1419.2133671875	1.650561716814991e-05
1419.216296875	1.6691208656993695e-05
1419.2192265625	1.690100816631457e-05
