frequency	power
1418.90575	1.1574879863474052e-06
1418.9086796875	1.1464871931821108e-06
1418.911609375	1.142565793088579e-06
1418.9145390625	1.1248323517065728e-06
1418.91746875	1.121167088058428e-06
1418.9203984375	1.1170551488248748e-06
1418.923328125	1.111090682570648e-06
1418.9262578125	1.1117941198790504e-06
1418.9291875	1.1069886340919766e-06
1418.9321171875	1.1203043754903774e-06
1418.935046875	1.1419558632042026e-06
1418.9379765625	1.1289765780020389e-06
1418.94090625	1.136830519499199e-06
1418.9438359375	1.1468297884675849e-06
1418.946765625	1.188726002965268e-06
1418.9496953125	1.1991167525593482e-06
1418.952625	1.1918101563423988e-06
1418.9555546875	1.2429152320692083e-06
1418.958484375	1.2517035656856024e-06
1418.9614140625	1.260375256606494e-06
1418.96434375	1.2821826089748356e-06
1418.9672734375	1.3120896937834914e-06
1418.970203125	1.33662013013236e-06
1418.9731328125	1.3643472698277037e-06
1418.9760625	1.4152362268760044e-06
1418.9789921875	1.4241610415410833e-06
1418.981921875	1.4970006532166735e-06
1418.9848515625	1.5314354300244304e-06
1418.98778125	1.6512481124664191e-06
1418.9907109375	2.9510524655051995e-06
1418.993640625	2.102688540617237e-06
1418.9965703125	1.6860506093507865e-06
1418.9995	1.8474755734132486e-06
1419.0024296875	1.7315924765171076e-06
1419.005359375	1.7585700788913528e-06
1419.0082890625	1.8005260926656774e-06
1419.01121875	1.820569650590187e-06
1419.0141484375	1.8708873312789365e-06
1419.017078125	1.9175058696419e-06
1419.0200078125	1.956698724825401e-06
1419.0229375	2.0248548935342114e-06
1419.0258671875	2.0580878299369942e-06
1419.028796875	2.133403995685512e-06
1419.0317265625	2.1855220211364212e-06
1419.03465625	2.2089940330261015e-06
1419.0375859375	2.3134939510782715e-06
1419.040515625	2.3548992658106727e-06
1419.0434453125	2.458233439028845e-06
1419.046375	3.256926675021532e-06
1419.0493046875	2.772366542558302e-06
1419.052234375	2.7224814402870834e-06
1419.0551640625	3.204026597813936e-06
1419.05809375	3.286170795036014e-06
1419.0610234375	3.4594681892485823e-06
1419.063953125	2.849494421752752e-06
1419.0668828125	2.8288350222283043e-06
1419.0698125	2.905824771914922e-06
1419.0727421875	2.964994791909703e-06
1419.075671875	3.0555920602637343e-06
1419.0786015625	3.1055451472639106e-06
1419.08153125	3.1620259051123867e-06
1419.0844609375	3.216606273781508e-06
1419.087390625	3.292044539193739e-06
1419.0903203125	3.3817755138443317e-06
1419.09325	3.4393472105875844e-06
1419.0961796875	3.4975619200849906e-06
1419.099109375	3.604812036428484e-06
1419.1020390625	3.6586629903467838e-06
1419.10496875	3.698137447827321e-06
1419.1078984375	3.818487584794639e-06
1419.110828125	3.845982064376585e-06
1419.1137578125	4.123582812098903e-06
1419.1166875	4.209188318782253e-06
1419.1196171875	4.08002597396262e-06
1419.122546875	4.23574920205283e-06
1419.1254765625	4.323854909671354e-06
1419.12840625	4.605321919370908e-06
1419.1313359375	4.397938937472645e-06
1419.134265625	4.414471959535149e-06
1419.1371953125	4.4980024540564045e-06
1419.140125	4.60522005596431e-06
1419.1430546875	4.67420454697276e-06
1419.145984375	4.765923449667753e-06
1419.1489140625	4.830322723137215e-06
1419.15184375	4.869492613579496e-06
1419.1547734375	4.964730351275648e-06
1419.157703125	5.103619059809716e-06
1419.1606328125	5.182699169381522e-06
1419.1635625	5.232818693912122e-06
1419.1664921875	5.40955011274491e-06
1419.169421875	5.400441750680329e-06
1419.1723515625	5.477191734826192e-06
1419.17528125	5.62008131055336e-06
1419.1782109375	5.605686055787373e-06
1419.181140625	5.812438757857308e-06
1419.1840703125	6.035777232682449e-06
1419.187	5.939841457802686e-06
1419.1899296875	6.0283787206572015e-06
1419.192859375	6.065961315471213e-06
1419.1957890625	6.181063326948788e-06
1419.19871875	6.2438730310532264e-06
1419.2016484375	6.290929832175607e-06
1419.204578125	6.331994427455356e-06
1419.2075078125	6.415556299543823e-06
1419.2104375	6.5458016251795925e-06
1419.2133671875	6.6726040586218005e-06
1419.216296875	6.65362836116401e-06
1419.2192265625	6.798610911573633e-06
1419.22215625	6.887645668030018e-06
1419.2250859375	6.898365427332465e-06
1419.228015625	7.05381944499095e-06
1419.2309453125	7.083786385919666e-06
1419.233875	7.134967518140911e-06
1419.2368046875	7.2388538683298975e-06
1419.239734375	7.36725132810534e-06
1419.2426640625	7.508499038522132e-06
1419.24559375	7.52545497562096e-06
1419.2485234375	7.638185707037337e-06
1419.251453125	7.748260031803511e-06
1419.2543828125	7.85055999585893e-06
1419.2573125	7.824442946002819e-06
1419.2602421875	7.969851139932871e-06
1419.263171875	7.971078957780264e-06
1419.2661015625	8.039405656745657e-06
1419.26903125	8.13820406619925e-06
1419.2719609375	8.241656360041816e-06
1419.274890625	8.315165359817911e-06
1419.2778203125	8.345341484528035e-06
1419.28075	8.472425633954117e-06
1419.2836796875	8.608495136286365e-06
1419.286609375	8.680553037265781e-06
1419.2895390625	8.704675565240905e-06
1419.29246875	8.809895007289015e-06
1419.2953984375	8.911365057429066e-06
1419.298328125	9.005636457004584e-06
1419.3012578125	9.036371920956299e-06
1419.3041875	9.120078175328672e-06
1419.3071171875	9.274219337385148e-06
1419.310046875	9.329095973953372e-06
1419.3129765625	9.59269982558908e-06
1419.31590625	1.0334279522794532e-05
1419.3188359375	9.66014795267256e-06
1419.321765625	9.614670034352457e-06
1419.3246953125	9.60863371801679e-06
1419.327625	9.79157084657345e-06
1419.3305546875	9.780149412108585e-06
1419.333484375	9.839846825343557e-06
1419.3364140625	9.904606940835947e-06
1419.33934375	9.936038622981869e-06
1419.3422734375	1.0000976544688456e-05
1419.345203125	1.0090193427458871e-05
1419.3481328125	1.0110708899446763e-05
1419.3510625	1.021266962197842e-05
1419.3539921875	1.0276383363816421e-05
1419.356921875	1.0350906450184993e-05
1419.3598515625	1.0372854831075529e-05
1419.36278125	1.0455984011059627e-05
1419.3657109375	1.061438706528861e-05
1419.368640625	1.0658277005859418e-05
1419.3715703125	1.0679785191314295e-05
1419.3745	1.0748261047410779e-05
1419.3774296875	1.0863433999475092e-05
1419.380359375	1.0935526006505825e-05
1419.3832890625	1.1143432402604958e-05
1419.38621875	1.1064568752772175e-05
1419.3891484375	1.0991975614160765e-05
1419.392078125	1.114694714487996e-05
1419.3950078125	1.1014622032234911e-05
1419.3979375	1.1180913134012371e-05
1419.4008671875	1.1282712875981815e-05
1419.403796875	1.1296662705717608e-05
1419.4067265625	1.1288549103483092e-05
1419.40965625	1.1317890312056988e-05
1419.4125859375	1.1356668892403832e-05
1419.415515625	1.1521069609443657e-05
1419.4184453125	1.156590133177815e-05
1419.421375	1.1710297258105129e-05
1419.4243046875	1.1649267889879411e-05
1419.427234375	1.1542469110281672e-05
1419.4301640625	1.1706806617439725e-05
1419.43309375	1.1731647191481898e-05
1419.4360234375	1.16967903522891e-05
1419.438953125	1.17019717436051e-05
1419.4418828125	1.175722627522191e-05
1419.4448125	1.184402435683296e-05
1419.4477421875	1.1899094715772662e-05
1419.450671875	1.1907857697224244e-05
1419.4536015625	1.1902009646291845e-05
1419.45653125	1.1929090760531835e-05
1419.4594609375	1.2056148079864215e-05
1419.462390625	1.196540733872098e-05
1419.4653203125	1.2020253961964045e-05
1419.46825	1.2085203252354404e-05
1419.4711796875	1.2116141533624614e-05
1419.474109375	1.2062801943102386e-05
1419.4770390625	1.2119322946091415e-05
1419.47996875	1.2036688985972432e-05
1419.4828984375	1.2129432889196323e-05
1419.485828125	1.2199026969028637e-05
1419.4887578125	1.2222557415952906e-05
1419.4916875	1.218132547364803e-05
1419.4946171875	1.2286068340472411e-05
1419.497546875	1.2293128747842275e-05
1419.5004765625	1.2207230611238629e-05
1419.50340625	1.2234857877047034e-05
1419.5063359375	1.2307502402109094e-05
1419.509265625	1.2315024832787458e-05
1419.5121953125	1.2357646482996643e-05
1419.515125	1.2373375284369104e-05
1419.5180546875	1.2300142770982347e-05
1419.520984375	1.2280173905310221e-05
1419.5239140625	1.2399362276482861e-05
1419.52684375	1.2380633961583953e-05
1419.5297734375	1.2446229902707273e-05
1419.532703125	1.2484871149354149e-05
1419.5356328125	1.2431322829797864e-05
1419.5385625	1.2432025869202334e-05
1419.5414921875	1.2573946150951087e-05
1419.544421875	1.2542715921881609e-05
1419.5473515625	1.2581520422827452e-05
1419.55028125	1.2495474493334768e-05
1419.5532109375	1.2507355677371379e-05
1419.556140625	1.2668697308981791e-05
1419.5590703125	1.259106102224905e-05
1419.562	1.261973193322774e-05
1419.5649296875	1.2597912245837506e-05
1419.567859375	1.2499106105678948e-05
1419.5707890625	1.2515474736574106e-05
1419.57371875	1.2646014511119574e-05
1419.5766484375	1.2564839380502235e-05
1419.579578125	1.2662899280257989e-05
1419.5825078125	1.2706798315775814e-05
1419.5854375	1.269134554604534e-05
1419.5883671875	1.2652753866859712e-05
1419.591296875	1.2680503004958155e-05
1419.5942265625	1.2733942639897577e-05
1419.59715625	1.268241931029479e-05
1419.6000859375	1.2641043667827034e-05
1419.603015625	1.2727507510135183e-05
1419.6059453125	1.2772348782164045e-05
1419.608875	1.2783229976776056e-05
1419.6118046875	1.2774098195222905e-05
1419.614734375	1.2717489425995154e-05
1419.6176640625	1.273622137887287e-05
1419.62059375	1.2768378383043455e-05
1419.6235234375	1.273738098461763e-05
1419.626453125	1.2762153801304521e-05
1419.6293828125	1.2665281246881932e-05
1419.6323125	1.2739748399326345e-05
1419.6352421875	1.277314140679664e-05
1419.638171875	1.2739655176119413e-05
1419.6411015625	1.2778790733136702e-05
1419.64403125	1.2827385944547132e-05
1419.6469609375	1.2797750514437212e-05
1419.649890625	1.2694827091763727e-05
1419.6528203125	1.2699252692982554e-05
1419.65575	1.2685776255239034e-05
1419.6586796875	1.2814245565095916e-05
1419.661609375	1.278586387343239e-05
1419.6645390625	1.2693461030721664e-05
1419.66746875	1.2656992112169974e-05
1419.6703984375	1.2815159607271198e-05
1419.673328125	1.2878420420747716e-05
1419.6762578125	1.286030374103575e-05
1419.6791875	1.2675387097260682e-05
1419.6821171875	1.2771928595611826e-05
1419.685046875	1.2753459486702923e-05
1419.6879765625	1.270447273782338e-05
1419.69090625	1.2773130492860219e-05
1419.6938359375	1.2785928902303567e-05
1419.696765625	1.271495784749277e-05
1419.6996953125	1.2717255231109448e-05
1419.702625	1.2663660527323373e-05
1419.7055546875	1.2806578979507321e-05
1419.708484375	1.266331037186319e-05
1419.7114140625	1.271113615075592e-05
1419.71434375	1.2768789019901305e-05
1419.7172734375	1.2668593626585789e-05
1419.720203125	1.267353445655317e-05
1419.7231328125	1.2781353234458948e-05
1419.7260625	1.2770593457389623e-05
1419.7289921875	1.276367129321443e-05
1419.731921875	1.2703951142611913e-05
1419.7348515625	1.2706583675026195e-05
1419.73778125	1.2683585737249814e-05
1419.7407109375	1.267645347979851e-05
1419.743640625	1.2548514860100113e-05
1419.7465703125	1.2541033356683329e-05
1419.7495	1.2592609436978819e-05
1419.7524296875	1.2617056654562475e-05
1419.755359375	1.2653853445954155e-05
1419.7582890625	1.270047687285114e-05
1419.76121875	1.2640755812753923e-05
1419.7641484375	1.2547951882879715e-05
1419.767078125	1.2683351087616757e-05
1419.7700078125	1.256831501450506e-05
1419.7729375	1.2654423699132167e-05
1419.7758671875	1.2700930710707325e-05
1419.778796875	1.264549428015016e-05
1419.7817265625	1.2668546332861297e-05
1419.78465625	1.2644249636650784e-05
1419.7875859375	1.2559705282910727e-05
1419.790515625	1.2506351595220622e-05
1419.7934453125	1.2613223134394502e-05
1419.796375	1.2472126854845555e-05
1419.7993046875	1.257295207324205e-05
1419.802234375	1.25592555377807e-05
1419.8051640625	1.2530906133179087e-05
1419.80809375	1.2521075404947624e-05
1419.8110234375	1.2507181054388639e-05
1419.813953125	1.2477406471589347e-05
1419.8168828125	1.2474753930291627e-05
1419.8198125	1.2569358659675345e-05
1419.8227421875	1.2527510079962667e-05
1419.825671875	1.2542546755867079e-05
1419.8286015625	1.2594884992722655e-05
1419.83153125	1.251553840120323e-05
1419.8344609375	1.2488388165365905e-05
1419.837390625	1.2563206837512553e-05
1419.8403203125	1.2523536497610621e-05
1419.84325	1.2580080692714546e-05
1419.8461796875	1.2518321909738006e-05
1419.849109375	1.2537367638287833e-05
1419.8520390625	1.2399360912240809e-05
1419.85496875	1.2419851373124402e-05
1419.8578984375	1.2483005775720812e-05
