frequency	power
1418.90575	2.7474665103000007e-06
1418.9086796875	2.711830575208296e-06
1418.911609375	2.7068739427704713e-06
1418.9145390625	2.7000539830623893e-06
1418.91746875	2.6777296397995087e-06
1418.9203984375	2.642019808263285e-06
1418.923328125	2.6468135274626547e-06
1418.9262578125	2.637145371409133e-06
1418.9291875	2.637930265336763e-06
1418.9321171875	2.644968844833784e-06
1418.935046875	2.6624456950230524e-06
1418.9379765625	2.6694535790738882e-06
1418.94090625	2.672264940883906e-06
1418.9438359375	2.734889449129696e-06
1418.946765625	2.765404133242555e-06
1418.9496953125	2.840375600499101e-06
1418.952625	2.8548574846354313e-06
1418.9555546875	2.893161308747949e-06
1418.958484375	2.9381703825492878e-06
1418.9614140625	2.9649651196450577e-06
1418.96434375	3.0272441335910116e-06
1418.9672734375	3.1143922569754068e-06
1418.970203125	3.147402935610444e-06
1418.9731328125	3.2243842724710703e-06
1418.9760625	3.2985408324748278e-06
1418.9789921875	3.3555113532202085e-06
1418.981921875	3.492817540973192e-06
1418.9848515625	3.5541332863431307e-06
1418.98778125	3.7031477404525504e-06
1418.9907109375	4.602125500241527e-06
1418.993640625	4.126924750380567e-06
1418.9965703125	3.880669282807503e-06
1418.9995	4.0700906538404524e-06
1419.0024296875	4.085580258106347e-06
1419.005359375	4.166110556980129e-06
1419.0082890625	4.2654476146708475e-06
1419.01121875	4.344011358625721e-06
1419.0141484375	4.497612735576695e-06
1419.017078125	4.581001121550798e-06
1419.0200078125	4.653250016417587e-06
1419.0229375	4.778664788318565e-06
1419.0258671875	4.9104901336249895e-06
1419.028796875	5.0231355999130756e-06
1419.0317265625	5.111148311698344e-06
1419.03465625	5.230235956332763e-06
1419.0375859375	5.363035597838461e-06
1419.040515625	5.458464329421986e-06
1419.0434453125	5.600400982075371e-06
1419.046375	5.8568466556607746e-06
1419.0493046875	5.978918579785386e-06
1419.052234375	6.062306738385814e-06
1419.0551640625	6.295662160482607e-06
1419.05809375	6.5706165059964405e-06
1419.0610234375	6.671195706076105e-06
1419.063953125	6.5911438014154555e-06
1419.0668828125	6.803378710174002e-06
1419.0698125	6.920343366800807e-06
1419.0727421875	7.0680152930435725e-06
1419.075671875	7.21619107935112e-06
1419.0786015625	7.378835107374471e-06
1419.08153125	7.533158168371301e-06
1419.0844609375	7.68131394579541e-06
1419.087390625	7.875924893596675e-06
1419.0903203125	7.98644578026142e-06
1419.09325	8.279966095869895e-06
1419.0961796875	8.45247723191278e-06
1419.099109375	8.54293739394052e-06
1419.1020390625	8.689617970958352e-06
1419.10496875	8.875172625266714e-06
1419.1078984375	8.956827514339238e-06
1419.110828125	9.22103390621487e-06
1419.1137578125	9.431765647605062e-06
1419.1166875	9.680156381364213e-06
1419.1196171875	9.74656677499297e-06
1419.122546875	9.965128811018076e-06
1419.1254765625	1.0108451533596963e-05
1419.12840625	1.0376715181337204e-05
1419.1313359375	1.0514162113395287e-05
1419.134265625	1.0619672139000613e-05
1419.1371953125	1.0817276688612765e-05
1419.140125	1.1035295756300911e-05
1419.1430546875	1.1107676527899457e-05
1419.145984375	1.1381812328181695e-05
1419.1489140625	1.1449434168753214e-05
1419.15184375	1.1727679066098062e-05
1419.1547734375	1.1989428003289504e-05
1419.157703125	1.2118908671254758e-05
1419.1606328125	1.2406667337927502e-05
1419.1635625	1.2532715118140914e-05
1419.1664921875	1.2721377970592584e-05
1419.169421875	1.2807074199372437e-05
1419.1723515625	1.317726491834037e-05
1419.17528125	1.3378014045883901e-05
1419.1782109375	1.3550325093092397e-05
1419.181140625	1.3770593795925379e-05
1419.1840703125	1.4017011380929034e-05
1419.187	1.410083677910734e-05
1419.1899296875	1.4277196896728128e-05
1419.192859375	1.4558184375346173e-05
1419.1957890625	1.4671462849946693e-05
1419.19871875	1.4931878467905335e-05
1419.2016484375	1.5163695024966728e-05
1419.204578125	1.5317369616241194e-05
1419.2075078125	1.5539403648290318e-05
1419.2104375	1.5711955711594783e-05
1419.2133671875	1.6001646145014092e-05
1419.216296875	1.6260855772998184e-05
1419.2192265625	1.643402356421575e-05
1419.22215625	1.6527289517398458e-05
1419.2250859375	1.6687036804796662e-05
1419.228015625	1.6797166608739644e-05
1419.2309453125	1.710261494736187e-05
1419.233875	1.7318381651421078e-05
1419.2368046875	1.75025561475195e-05
1419.239734375	1.7554972146172076e-05
1419.2426640625	1.782946037565125e-05
1419.24559375	1.8057280612993054e-05
1419.2485234375	1.830896235333057e-05
1419.251453125	1.8462749721948057e-05
1419.2543828125	1.8813558199326508e-05
1419.2573125	1.8953522157971747e-05
1419.2602421875	1.9137963136017788e-05
1419.263171875	1.929550307977479e-05
1419.2661015625	1.9387120119063184e-05
